DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEA5,2009,3699748,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEA5,2010,3676032,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2000,1516237,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2001,1519561,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2002,1524695,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2003,1527611,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2004,1527919,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2005,1527507,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2006,1521494,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2007,1513939,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2008,1507919,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2009,1499457,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB1,2010,1490711,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2000,511548,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2001,511754,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2002,512990,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2003,513702,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2004,513755,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2005,513861,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2006,513363,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2007,515819,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2008,515972,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2009,515322,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB2,2010,513794,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2000,2002988,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2001,2003242,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2002,2011381,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2003,2016414,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2004,2017008,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2005,2019737,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2006,2023986,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2007,2023102,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2008,2021752,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2009,2013572,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEB3,2010,2008170,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2000,1071501,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2001,1068703,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2002,1066470,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2003,1064988,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2004,1061376,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2005,1056417,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2006,1050293,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2007,1043167,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2008,1036598,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2009,1030324,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEC0,2010,1022585,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2000,1724703,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2001,1712562,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2002,1695745,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2003,1683138,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2004,1674343,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2005,1667676,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2006,1662482,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2007,1657114,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2008,1646716,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2009,1638111,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DED2,2010,1631486,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2000,2648737,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2001,2615375,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2002,2580626,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2003,2548911,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2004,2522941,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2005,2494437,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2006,2469716,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2007,2441787,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2008,2412472,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2009,2381872,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEE0,2010,2356219,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2000,2777275,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2001,2789761,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2002,2804249,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2003,2816507,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2004,2823171,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2005,2828760,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2006,2832950,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2007,2834254,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2008,2837373,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2009,2834260,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEF0,2010,2832027,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2000,2449082,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2001,2431255,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2002,2411387,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2003,2392040,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2004,2373157,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2005,2355280,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2006,2334575,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2007,2311140,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2008,2289219,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2009,2267763,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DEG0,2010,2249882,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK01,2007,1636749,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK01,2008,1645825,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK01,2009,1662285,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK01,2010,1680271,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK02,2007,816118,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK02,2008,819427,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK02,2009,821252,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK02,2010,820564,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK03,2007,1189817,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK03,2008,1194659,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK03,2009,1199667,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK03,2010,1200277,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK04,2007,1227428,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK04,2008,1237041,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK04,2009,1247732,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK04,2010,1253998,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK05,2007,576972,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK05,2008,578839,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK05,2009,580515,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DK05,2010,579628,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2000,1401250,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2001,1392720,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2002,1383510,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2003,1375190,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2004,1366250,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2005,1358850,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2006,1350700,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2007,1342920,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2008,1338440,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2009,1335740,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EE00,2010,1333290,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2000,3871527,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2001,3895899,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2002,3894259,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2003,3916875,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2004,3935254,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2005,3952793,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2006,3971441,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2007,3982602,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2008,3990727,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2009,3999457,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL30,2010,4002871,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2000,196904,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2001,196774,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2002,199375,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2003,199375,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2004,199160,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2005,199177,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2006,199187,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2007,198191,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2008,198675,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2009,199517,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL41,2010,200179,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2000,305954,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2001,311212,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2002,315878,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2003,317315,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2004,318813,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2005,321798,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2006,324712,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2007,327471,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2008,329525,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2009,331815,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL42,2010,332652,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2000,575599,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2001,579672,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2002,589844,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2003,593143,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2004,596426,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2005,600490,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2006,604682,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2007,608988,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2008,613144,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2009,618317,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL43,2010,623113,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2000,582750,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2001,584283,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2002,589489,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2003,592085,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2004,594512,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2005,597258,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2006,600034,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2007,602965,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2008,605411,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2009,608639,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL51,2010,610112,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2000,1828425,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2001,1846753,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2002,1852039,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2003,1862475,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2004,1871566,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2005,1880517,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2006,1890244,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2007,1899242,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2008,1905904,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2009,1913980,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL52,2010,1921906,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2000,287156,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2001,286007,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2002,287813,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2003,288125,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2004,287800,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2005,287631,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2006,287215,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2007,286855,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2008,286696,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2009,286672,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL53,2010,286450,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2000,337513,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2001,339789,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2002,342332,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2003,342169,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2004,342123,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2005,342454,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2006,342916,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2007,343786,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2008,344410,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2009,345167,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL54,2010,345960,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2000,739421,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2001,739503,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2002,745339,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2003,743648,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2004,742574,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2005,741599,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2006,741765,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2007,743210,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2008,743919,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2009,745569,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL61,2010,746976,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2000,203658,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2001,205299,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2002,208075,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2003,207415,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2004,206877,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2005,206688,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2006,206703,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2007,207149,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2008,207508,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2009,208161,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL62,2010,208675,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,EL63,2000,707200,
