,RegionCode,T,Nuts0,sp61,tc,tl_mean,tl_diff,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,population,empden,labprod,unemployment
201,AT32,2003,AT,8.921898876827969,1.9166799156406356,4.461234951571731,2.371545952495927,0.0,-0.3219781756090152,517084,3.652398304243645,0.0642162655279503,2.2
202,AT33,2003,AT,9.177062463107308,1.9341857658915824,4.48571516877686,2.314549100707421,1.0,0.2365075336821155,679457,2.5540949325160227,0.06246921875,3.1
203,AT34,2003,AT,8.491596921817932,1.903579080007053,4.413704347322708,2.3550441195317924,0.0,-0.0398949479235113,354605,6.503648195622165,0.0634556701030927,4.3
204,BE10,2003,BE,9.962734546338792,1.7634374906756651,4.388808097690733,2.2024899273713108,1.0,0.7363095974845401,992041,218.4472049689441,0.155476969007677,14.7
205,BE21,2003,BE,10.031242542904293,1.9679738841208,4.549440826438486,2.1564952383851845,0.0,-0.2085865069757783,1661119,23.875358166189116,0.0783793579357935,6.1
206,BE22,2003,BE,9.017159414198936,2.091013884683664,4.574293841956222,2.143766922913069,1.0,2.038058426529889,802528,13.487886382623223,0.0564301951068442,6.7
207,BE23,2003,BE,9.63102924508277,1.9988662221800448,4.657235772869805,2.1391700276251324,1.0,1.741475457776216,1370136,19.79293957909029,0.0567585491339392,5.1
208,BE24,2003,BE,9.430492035042608,2.0053868727024864,4.514680224263116,2.0967906697102263,1.0,2.726071334757779,1027839,21.252380952380957,0.0639548734035402,4.5
209,BE25,2003,BE,9.507002627480988,2.0476875722915384,4.683788715807458,2.204126535323236,1.0,0.4912004783859228,1133931,15.469348659003831,0.0593018369453044,3.9
210,BE31,2003,BE,8.358992808105887,2.1736867402402766,4.598443955516663,2.095811495576392,1.0,1.2855954731114416,358012,12.795600366636112,0.0695929083094555,8.2
211,BE32,2003,BE,9.198150095467918,2.0449351500398496,4.642432744668006,2.1971975036093045,1.0,2.4246971554417853,1281706,11.266896368937186,0.0526008468595624,13.4
212,BE33,2003,BE,9.073920391530852,2.0827605421103184,4.5945249519694285,2.175789593313304,1.0,1.2039570842989054,1025842,9.77633289986996,0.053796302208034,9.6
213,BE34,2003,BE,7.670524366637112,2.119382315215145,4.613619867304037,2.3519326360080943,0.0,-0.5035740481223059,252295,2.1653898152320865,0.0488178980228928,5.6
214,BE35,2003,BE,8.242296098863195,2.1284361247220374,4.673425647558772,2.1949438523268423,1.0,2.229933324266764,450395,4.455689277899344,0.0515905463474524,8.3
215,CZ01,2003,CZ,9.27139860940025,2.0997601328904363,5.082920749219402,5.290667801445677,1.0,0.1541171577944858,1157443,124.30426716141,0.0361792039800995,4.2
216,CZ02,2003,CZ,8.493160376297434,2.1664999261264954,5.612834938860159,2.181020352070305,0.0,-1.7159409148152127,1128603,5.02789161586353,0.0175551609935602,5.1
217,CZ03,2003,CZ,8.43243192815909,2.148870232424976,5.400282482342924,2.0704390448775687,0.0,-0.8647556440076125,1173537,3.266817430837913,0.0166769010043041,5.0
218,CZ04,2003,CZ,8.332584181145467,2.1330801884470585,5.463699143460303,2.2181764144651908,1.0,0.774788645682179,1121734,5.804176837537293,0.0161391710686712,11.0
219,CZ05,2003,CZ,8.584549927339605,2.1869240641318863,5.419912728860756,2.029035619078357,0.0,-3.0178975958563568,1481433,5.637536809991109,0.0156789321371726,6.2
220,CZ06,2003,CZ,8.7538959633224,2.1363480966367794,5.434354074829595,2.107214936190788,0.0,-0.8874005666744219,1640225,5.397392001165586,0.0170044540423808,7.0
221,CZ07,2003,CZ,8.339065804625719,2.154592818224918,5.408660862330078,2.0328191502871817,0.0,-1.0864469492494988,1233376,6.134874075388421,0.0150933477946493,8.4
222,CZ08,2003,CZ,8.290980612628843,2.1167532601150314,5.287350163474402,1.9675772456987757,0.0,-1.1070480007263883,1256298,9.627621313561669,0.015853601532567,14.0
223,EE00,2003,EE,8.369438922572867,1.928855425582835,4.90339187610501,1.883410892458232,1.0,5.238708518099227,1375190,1.372720574691472,0.0146669406239516,11.3
224,FI19,2003,FI,9.59244249594699,2.0657018233178137,4.551896195614779,2.293822401897172,0.0,-1.2584655484207203,1321583,1.0057330731914909,0.0587665756696809,10.5
225,FI20,2003,FI,5.926904530624721,2.7283119326623946,4.160431131552078,4.064214142042879,0.0,-6.989045707044449,26257,0.93678349164756,0.0694076923076923,
226,HU21,2003,HU,8.154192999010087,2.127707209109534,4.737762577635641,2.278536694533286,1.0,3.411412065675645,1113671,4.301520194297023,0.0159635089920535,4.3
227,HU22,2003,HU,8.256416142382433,2.033586231889108,4.806315225878611,2.36949775884278,1.0,2.8861366287047416,1004328,3.747020919763439,0.0192717314487632,4.6
228,HU23,2003,HU,7.777592935953771,2.04988934154006,4.695956313002264,2.280516761127183,0.0,-1.722004100674992,989408,2.536523396146517,0.0146806900389538,7.8
229,HU31,2003,HU,7.913948081466714,2.082265408770084,4.721934862140044,2.2947806104350734,1.0,0.3954440520987056,1288960,3.252662149080349,0.0139233516483516,9.8
230,HU32,2003,HU,8.186682992812655,2.025408448068243,4.797750822358197,2.348190316564052,1.0,0.1676567012130652,1554177,3.0379604038580856,0.0146095989602673,6.4
231,HU33,2003,HU,8.062857272108907,2.0584321798951453,4.7491026429943926,2.2696701259814893,0.0,-2.181592451747685,1367064,2.647908828180381,0.0148025741350906,6.4
232,ITC1,2003,IT,11.017416354253712,1.89861261255428,5.149868442082064,2.335145201741064,1.0,1.8204193032884437,4219397,7.377312952534192,0.0608325299890948,4.8
233,ITC2,2003,IT,7.580882786409009,2.68480582105766,4.874470506295329,2.1632362814440462,1.0,4.549799090690764,120372,1.7134918184624883,0.0728063063063063,
234,ITC3,2003,IT,9.957264237405845,2.576095611681388,5.013433719712126,2.310593379257009,1.0,2.085703932890077,1565791,11.712945590994371,0.0654949223129905,6.9
235,ITC4,2003,IT,11.936505780514812,2.005702859883881,4.81098169268112,2.177826037472952,1.0,0.1453639235685408,9073637,17.854385964912282,0.0724119165765942,3.4
236,ITF1,2003,IT,9.50329421155054,2.8987538215659643,5.0240902810581245,2.185707994043658,0.0,-1.0279434133746566,1265126,4.489891866478608,0.0549638324607329,5.6
237,ITF2,2003,IT,8.050434567632637,3.05022250231334,4.857209004059233,1.830817006463989,0.0,-1.606614739009388,320218,2.526869426023325,0.0538372850678733,12.6
238,ITF3,2003,IT,10.6918260200852,2.4049354960419564,4.947230929034224,2.610516104943943,0.0,-0.799237025777691,5699296,12.214755077658303,0.0570903105514121,21.2
239,ITF4,2003,IT,10.366969347063677,2.448241831686548,4.962296390003459,2.5990537967042897,0.0,-0.6712913360866621,4020032,6.561408993799176,0.0503154304320203,13.6
240,ITF5,2003,IT,8.52680578262199,2.9423024863523453,4.842813494901134,2.04555777958991,0.0,-1.0674795037628162,595070,1.8870254141372569,0.0568667938931297,17.0
241,ITF6,2003,IT,9.698240136507756,2.047378352778522,4.960586732313854,2.0799166726651768,1.0,0.0759337516215351,1999061,3.910391106893513,0.05057713641879,25.1
242,ITG1,2003,IT,10.60652497259924,2.0345699556103654,5.028645530368958,2.325703560439967,1.0,1.236214019280719,4959528,5.542130741075997,0.0554618591109217,20.8
243,ITG2,2003,IT,9.633172261704,2.0286782038804496,4.881123852249913,2.3127810913201072,1.0,0.0575249961643952,1630280,2.271471622300352,0.0521338124193845,17.3
244,LU00,2003,LU,9.410455823129013,1.8597524007844848,4.314661205826381,1.8204928227865464,1.0,5.0376367995448295,448300,7.235112142304717,0.140177926242651,3.7
245,LV00,2003,LV,8.622669776061999,1.903434181564727,5.002811739056041,1.5602592052304691,1.0,3.619343590266245,2299390,1.531385455129234,0.0110010483279169,12.1
246,MT00,2003,MT,7.663104835630578,1.8803173491641616,4.4172970116449575,2.579945136588203,0.0,-2.6385995646083646,397296,47.14828897338403,0.0323633736559139,7.5
247,NL11,2003,NL,9.255194125357622,1.7833046769321117,4.496921646178944,2.4899417046501946,1.0,0.9554724499377386,572997,11.853595890410958,0.0707567713976164,4.6
248,NL12,2003,NL,8.874338271254667,1.9112619287605908,4.312794760637586,2.17436501550716,1.0,0.886271207231233,639787,9.279550950944971,0.0455685971685971,3.5
249,NL13,2003,NL,8.547883995957076,1.9174460464435157,4.297100138347727,2.238046667410692,0.0,-0.5320899802541299,481254,8.925056775170326,0.0475861747243426,3.2
250,NL21,2003,NL,9.402131403458728,1.9472957132674933,4.268051231280384,1.9836263566140184,0.0,-0.1166372623147296,1100677,16.334505666275888,0.0515604527051895,3.2
251,NL22,2003,NL,9.914981570683953,1.858601015582746,4.156468807064881,1.8806053980046724,0.0,-0.6813461970714538,1960422,19.911157564672067,0.0523753482737734,3.2
252,NL23,2003,NL,8.174504455682479,2.123713756792544,4.154242375041737,2.046751673000027,1.0,1.923433427276945,351680,12.562530825054605,0.0485898485698261,3.6
253,NL31,2003,NL,9.791542750179005,1.8169340049054128,4.285638062642253,2.0316964200233354,0.0,-0.2453652119387739,1152218,43.46414658779397,0.0775609958506224,3.9
254,NL32,2003,NL,10.569867273342672,1.8002995325499012,4.360749867103074,2.0274222018619144,1.0,0.1789342207396826,2573120,49.57309766327141,0.0784111723825351,4.1
255,NL33,2003,NL,10.769756726450424,1.854293760788441,4.426367084283865,2.153292212334578,1.0,0.7641710517431657,3439982,60.35981689790994,0.0670960317460317,3.5
256,NL34,2003,NL,8.55193765906801,1.9500526607905015,4.330203560706038,2.206032213599812,1.0,0.4279164100056856,378348,9.904367764666404,0.0518171089779785,1.9
257,NL41,2003,NL,10.336160396896789,1.863183011019327,4.296623843696443,2.0127469351346523,0.0,-0.6911376794197805,2400198,24.901916939401943,0.059473787755102,3.4
258,NL42,2003,NL,9.52570791971372,1.836126847172231,4.25894510542397,2.092042185698171,0.0,-0.9420520511583858,1141889,26.013654730388748,0.0533351008748437,4.0
259,SE11,2003,SE,10.320030839543252,1.7113860851232372,3.980114595212925,1.7227501360377795,1.0,2.745670033486516,1850467,14.783795806298222,0.0875865739780037,5.1
260,SE12,2003,SE,9.595214988301755,1.8096044049566176,4.029932173669033,1.3308814637087272,0.0,-0.0195668485479944,1503423,1.868035661557111,0.0597025235718247,5.7
261,SE21,2003,SE,9.446912416226612,1.6400252340797878,4.031700934590893,1.7654757288793408,1.0,0.7995964524335657,796957,1.177204708818835,0.0595410805300713,4.2
262,SE22,2003,SE,8.991408342279287,1.8638771192646555,4.043813933523221,1.5078690880409793,1.0,0.3775165683687974,1294965,4.355568905958332,0.0636269458128078,6.7
263,SE23,2003,SE,8.303171917666651,2.2913315751303043,4.223272521426433,1.421783088136051,1.0,1.5521569411284744,1786781,2.9859574337898613,0.0660131489071038,4.8
264,SE31,2003,SE,8.574517291722103,1.8557197920200956,4.111130173850286,1.3900868362618604,1.0,2.0148888000874794,827067,0.5960585743979245,0.0599482695332983,6.9
265,SE32,2003,SE,9.100355049509064,1.6826295759238965,4.093064546592884,1.8519143896657997,1.0,0.2701650940042452,372266,0.2431449183134442,0.0639096699478865,5.9
266,SE33,2003,SE,9.911333623995514,1.588167870416887,4.15483008510101,1.88278560556782,1.0,3.269490522151568,508862,0.1517870002808939,0.0632961786174323,6.3
267,SK01,2003,SK,8.382880074308733,2.1837196454395302,5.456192607171195,3.357990393011794,1.0,6.24515135467068,596720,15.102339181286547,0.0250200709906421,6.9
268,SK02,2003,SK,8.630288860125196,2.203197977795538,5.565002628357057,3.3993409145373885,1.0,6.865624379254969,1862505,5.127059294337358,0.0126390919734616,15.6
269,SK03,2003,SK,8.134743971013776,2.313681248825634,5.562733580034085,3.471673070378388,1.0,4.202257571716336,1353025,3.182824803149606,0.0119901043679938,20.4
270,SK04,2003,SK,8.154478884913809,2.2738897078193085,5.497215632226309,3.403642994925464,1.0,3.2852671565584,1562623,3.6324922138180895,0.0112791426071741,20.8
271,AT11,2004,AT,7.869159034677533,1.992867529848298,4.471142091745382,2.4798974495569146,1.0,0.3522306910386421,276793,3.2381625057727312,0.0472863255033557,5.5
272,AT12,2004,AT,9.800630001242364,1.98045395886596,4.581344873203777,2.4868607545032777,1.0,0.5391944346960525,1557291,3.67697558192365,0.0544913936781609,4.6
273,AT13,2004,AT,10.227374192586216,1.8810602805302328,4.394269187422718,2.2478425475028687,0.0,-0.269501456131194,1610409,173.86248736097065,0.0938203256760686,10.6
274,AT21,2004,AT,8.708787994647558,1.9784528928918013,4.464248456356313,2.327910579564186,1.0,0.039986253952888,558026,2.4722340879965827,0.059929848812095,6.3
275,AT22,2004,AT,9.487780899021596,1.981938163175242,4.454453351658687,2.395464180177109,1.0,0.1003278771650387,1192168,3.19255010094047,0.059829246192404,4.7
276,AT31,2004,AT,9.714891619474969,1.9470998980307572,4.461668872760134,2.4345470336650283,0.0,-0.1210094625862315,1387488,5.348811422625191,0.0637278424493701,5.0
277,AT32,2004,AT,8.999966273692058,1.957436667553879,4.551062784628317,2.396610544793641,1.0,0.3708314861854575,519691,3.3971841370216507,0.0728724123539232,4.4
278,AT33,2004,AT,9.222271859566453,1.969762241436254,4.546088442170672,2.285945171025312,0.0,-0.2192090615888926,683639,2.528553983190863,0.0656387941919191,2.9
279,AT34,2004,AT,8.55609552491902,1.936800758956963,4.495191119252041,2.319503455487043,1.0,0.1248205796641018,357068,6.68112798264642,0.0650772727272727,4.2
280,BE10,2004,BE,10.04306817706159,1.8087907387539168,4.4985175131086805,2.2813078940351974,1.0,0.4122460543743118,999899,229.2546583850932,0.1561076943917637,13.5
281,BE21,2004,BE,10.120397088878848,2.004476026310375,4.646519968873572,2.2275125561736244,1.0,0.5743415408398748,1668812,24.45916905444126,0.0815369893102943,5.3
282,BE22,2004,BE,9.038476596246896,2.1511198967478067,4.625685457148023,2.0712643117072744,0.0,-0.636236634724178,805786,14.005847953216374,0.0559568744407992,5.9
283,BE23,2004,BE,9.69894762127123,2.042888178545975,4.739834628138763,2.1417184256965656,1.0,0.1865089728476679,1373720,20.003394433129664,0.0589720346173426,4.1
284,BE24,2004,BE,9.504193684932636,2.044814344902239,4.574860932054896,2.06175309140258,1.0,0.2913131817654161,1031904,21.471428571428568,0.0672541583499667,4.4
285,BE25,2004,BE,9.570060021248462,2.0844124986222203,4.763427161822696,2.207748059127588,1.0,0.0988861016655502,1135802,15.692848020434228,0.0613821770091556,3.2
286,BE31,2004,BE,8.467601336849217,2.1972893177513684,4.68943295336548,2.128827019369984,1.0,0.9369275614023452,360717,13.354720439963335,0.0718035689773507,7.0
287,BE32,2004,BE,9.245853379623671,2.094158696538038,4.709642922696967,2.175199110434095,0.0,-0.1751023467208536,1283200,11.608799363901404,0.0543952511415525,12.5
288,BE33,2004,BE,9.14223329864775,2.1214010086266795,4.679699200590611,2.147277423245086,1.0,0.1936393955992873,1029605,9.586475942782837,0.0577610146500271,13.0
289,BE34,2004,BE,7.725783128607037,2.175349281700419,4.685433517225691,2.285472812230439,0.0,-0.0408033196209941,254120,2.210455159981973,0.0494491335372069,7.1
290,BE35,2004,BE,8.296950652441188,2.174387707604344,4.737307404890553,2.1516204006369364,0.0,-0.0515805237150052,452856,4.781181619256017,0.0506924485125858,7.8
291,CZ01,2004,CZ,9.326908170707638,2.1249390998681745,5.44999072565234,2.135555458762319,0.0,-0.0363279243725002,1158738,123.50030921459494,0.0399698047070605,3.9
292,CZ02,2004,CZ,8.59133469430237,2.1846684284002618,5.668687499118012,2.144375855023159,1.0,0.7415764558978074,1135690,4.9935695185928815,0.0192774874930516,5.4
293,CZ03,2004,CZ,8.536413364942678,2.176261639391734,5.4692420000986735,2.016748534097169,1.0,0.8500467601779151,1174257,3.2644930720332783,0.0183894831299353,5.8
294,CZ04,2004,CZ,8.399106713487905,2.156694724774001,5.50044692462294,2.178790998561685,1.0,0.1613042272399258,1121756,5.945894950352603,0.0167681078936929,12.1
295,CZ05,2004,CZ,8.65605314433336,2.2256202797604185,5.452747680815583,1.9437430754533704,1.0,0.251401859860359,1479468,5.5544225733560655,0.0171252313114994,6.7
296,CZ06,2004,CZ,8.815958253438376,2.1737297723192013,5.4665651012516046,2.0159977937477054,1.0,0.08100107028141,1641297,5.394674534659235,0.0182382849426063,7.9
297,CZ07,2004,CZ,8.40984719098071,2.1907964315749218,5.467966734627376,1.967004355266047,1.0,0.2383165501789788,1231188,6.015237715008151,0.0166026364306784,9.9
298,CZ08,2004,CZ,8.465906519017288,2.1101885248126706,5.3943714905418645,2.12148305342979,1.0,2.2273372679509884,1252953,9.557887747385507,0.0180080277884986,14.6
299,EE00,2004,EE,8.462486530137658,1.945359211462505,5.040684541888143,2.226554076523276,1.0,0.6463375159861358,1366250,1.390909928163566,0.0161851680185399,10.2
300,FI19,2004,FI,9.61961415014568,2.1013870484280543,4.605183877672836,2.290534874561648,0.0,-0.5349692588524881,1325241,1.009846215092954,0.0604494137638062,11.0
301,FI20,2004,FI,6.018133999844614,2.789153416889282,4.114969741447704,4.239556815750273,1.0,0.6126790576898616,26347,0.8778250900753357,0.0764738805970149,
302,HU21,2004,HU,8.251092565268044,2.12405066670954,4.696536206597908,2.338786406869243,1.0,0.7178497539021362,1112984,4.089232706665468,0.0191903211614606,5.3
303,HU22,2004,HU,8.264615743062029,2.052867207610009,4.716986026502029,2.368710054867672,0.0,-0.8609962826387297,1003185,3.765557419013152,0.0204012423816221,4.4
304,HU23,2004,HU,7.925259559338038,2.1196850361975548,4.656979262633877,2.058407207754744,1.0,1.686545680500999,983612,2.494883195708942,0.0161667609618104,6.9
305,HU31,2004,HU,8.130019759701455,2.1730869337409624,4.770538880120448,2.0932147317132346,1.0,3.0720555038859136,1280040,3.1891288160833957,0.0157506187251926,9.5
306,HU32,2004,HU,8.344791842606712,2.077592120122499,4.777563075954482,2.147845133919501,1.0,1.8919669238542425,1547003,2.954481358226634,0.0163081328751431,6.8
307,HU33,2004,HU,8.236318979787058,2.106059601468327,4.720315587296946,2.131944945237772,1.0,2.197913150693869,1360214,2.655542832215497,0.0163710882956878,6.2
308,ITC1,2004,IT,11.058640477607144,1.9139047753003031,5.040396191454052,2.483595255504132,0.0,-0.2894643710003431,4254443,7.240949316170554,0.064429987222932,5.4
309,ITC2,2004,IT,7.6311684427363,2.6632255919654533,4.796102274362494,1.9159040577362707,0.0,-0.1293146332588689,121555,1.7381907996295152,0.0738587921847246,
310,ITC3,2004,IT,10.00786201615239,2.654908517302804,5.031561680139239,2.2419582777697054,0.0,-0.1237724165867744,1569018,11.457786116322705,0.0695129359751105,5.4
311,ITC4,2004,IT,11.969931612632577,2.0097896877844783,4.903104245675508,2.2643771691802748,0.0,-0.4261310236056547,9157211,18.04561403508772,0.0741266891891891,3.8
312,ITF1,2004,IT,9.495031831289053,2.883961034277136,4.991255782601586,2.175084744869441,0.0,-1.1389198275852914,1273992,4.422190879172543,0.0560345098873059,7.9
313,ITF2,2004,IT,8.098660322089954,3.095617702231331,4.904992274072562,1.784681771955527,0.0,-0.1658480309366535,320155,2.5360164646695638,0.0558333633904418,11.4
314,ITF3,2004,IT,10.726762296301724,2.4062760142855164,4.933345216377825,2.542608548944468,0.0,-0.3997433370993792,5720521,13.239247311827956,0.0544105696559503,15.3
315,ITF4,2004,IT,10.401197823801592,2.447080739760773,4.927817686838703,2.5127958470456493,0.0,-0.4121136634541506,4024783,6.45146162263561,0.0527974800096922,15.3
316,ITF5,2004,IT,8.59165974271463,2.887692519915619,4.806038022965767,1.9981035247537164,1.0,0.1312209542726978,594139,1.9806564461364335,0.0559603116883116,11.6
317,ITF6,2004,IT,9.743851283401264,2.091127394860045,4.666834693179893,3.389089268829902,0.0,-0.2121111634432833,1998792,4.108316952484241,0.0504025078369905,14.5
318,ITG1,2004,IT,10.630516932410163,2.0283995084775275,4.853277056835483,2.1436018823155414,0.0,-0.5900433799977295,4965633,5.714117045141485,0.0553959639093601,17.2
319,ITG2,2004,IT,9.67408227628413,2.0568492210920413,4.700359998709588,3.169587127559538,0.0,-0.2949898158004966,1631420,2.517579105976896,0.0492852369077306,13.4
320,LU00,2004,LU,9.462378482747848,1.8931045165604217,4.504621725839553,1.9990982584820076,0.0,-0.1002278409700735,454960,7.28538283062645,0.149625212314225,5.1
321,LV00,2004,LV,8.741370224093362,1.958247991995836,5.152364830406355,1.768405254818786,1.0,1.1278192867484942,2276520,1.5421415957617597,0.0122016760358109,11.7
322,MT00,2004,MT,7.64049814037658,1.919072903420086,4.652445229264946,2.5433254353488737,0.0,-1.377389072684854,399867,46.261089987325725,0.0335632191780821,7.3
323,NL11,2004,NL,9.270506309950678,1.7835774770995878,4.4912429777102325,2.39693208916007,0.0,-0.7394936151613252,574384,11.605308219178085,0.0739338620435263,6.0
324,NL12,2004,NL,8.856790377431244,1.9188818159956085,4.271554353993719,2.010721692345223,0.0,-1.2936784423389198,642066,9.300450840474127,0.046410658105939,5.2
325,NL13,2004,NL,8.540805263860243,1.9301414536945327,4.287610153629752,2.044198478425409,0.0,-1.1190888853819083,482415,8.860711582134746,0.048828235796668,5.5
326,NL21,2004,NL,9.43021270160774,1.9676804219210304,4.28946073629009,1.915093774564518,0.0,-0.5191814648433772,1105512,16.196230498692398,0.0535345397178916,4.7
327,NL22,2004,NL,9.935454260082102,1.8767166043408847,4.181157868578928,1.780876877504845,0.0,-0.6507953286848139,1966929,19.718196619163432,0.0540977981651376,4.4
328,NL23,2004,NL,8.204894879806034,2.14228915817733,4.180829973224427,1.87851441774718,0.0,-0.4790396807394361,359904,12.407524836186852,0.0515351504826802,6.5
329,NL31,2004,NL,9.83748968723046,1.835952459895928,4.307010232730504,1.9186245844370244,0.0,-0.2061764258016147,1162258,43.48578848650988,0.0797096881220968,3.7
330,NL32,2004,NL,10.608201727113162,1.8101411326531052,4.381098860829593,1.9483740855007905,0.0,-0.3402307558545434,2587265,49.752846015578186,0.0812600632244467,4.8
331,NL33,2004,NL,10.808931587259424,1.866717930234293,4.45400127976671,2.0911699782162723,0.0,-0.3254814153380875,3451942,60.21432880309428,0.0692604278390005,4.5
332,NL34,2004,NL,8.586275321972547,1.9781601186899085,4.366241411828585,2.100679504330904,0.0,-0.4102059702101883,379028,10.032995917454285,0.0522415830546265,3.3
333,NL41,2004,NL,10.372227992936535,1.878845494360991,4.320134342646052,1.9412584092718408,0.0,-0.3799528861725818,2406994,25.027951131258515,0.0613378573749187,4.4
334,NL42,2004,NL,9.566909070658498,1.8440720260225727,4.290962952851637,2.02965436799568,0.0,-0.2898685343505002,1139335,25.53991918628953,0.0565008910711038,5.0
335,SE11,2004,SE,10.427088009405733,1.7319007427872084,4.075950231950901,1.825255621311176,1.0,0.9077535931649136,1860872,14.66568496617735,0.0941183035247359,5.8
336,SE12,2004,SE,9.634255843077916,1.8348735681924564,4.069804852698443,1.3643986133390582,0.0,-0.3278340833746664,1509841,1.8312551479768129,0.0633377369165488,6.8
337,SE21,2004,SE,9.485216501048262,1.6681124577300497,4.045997782703545,1.7922808712766622,0.0,-0.3407635060059651,798528,1.1799047196188786,0.0618986015764047,5.1
338,SE22,2004,SE,9.032276528929286,1.8931752564637276,4.076681080704655,1.5176697763897709,0.0,-0.2957254743039695,1302586,4.288340091974739,0.0674162941961307,8.3
339,SE23,2004,SE,8.316018911833218,2.311666236533916,4.2566229416796055,1.3660804403574112,0.0,-0.7817037991386414,1796314,2.966241412482961,0.0681041141416456,6.2
340,SE31,2004,SE,8.651201864394045,1.877077464836819,4.160527119659381,1.488531139311621,1.0,0.3456069644132566,826949,0.5860565427352431,0.0635297866666666,8.1
341,SE32,2004,SE,9.142144258335168,1.7133638020949995,4.127405505348166,1.8556040497307689,0.0,-0.2795196583464946,371750,0.2420185955881938,0.0671776614310645,7.1
342,SE33,2004,SE,9.958461906628091,1.6104868625746225,4.194527235019741,1.926564289323073,0.0,-0.1852815406600133,508830,0.1533511428342393,0.0669700382490437,7.5
343,SK01,2004,SK,8.520932487135633,2.140974570472721,5.252152578879255,2.6169442449671783,1.0,1.4993006169812508,594113,14.629629629629628,0.0297321452365089,9.1
344,SK02,2004,SK,8.80980142157123,2.20416483817513,5.445695243794865,2.436467150107412,1.0,2.319788727248827,1858211,5.282465150403522,0.0143618939393939,14.2
345,SK03,2004,SK,8.315271634372609,2.2723062609871527,5.4853086691150565,2.4925239196590763,1.0,2.340307121998363,1352279,3.140378937007874,0.0138246816846229,22.5
346,SK04,2004,SK,8.330651293305742,2.262441354573105,5.4215889917994815,2.3337647070941765,1.0,2.252420587679485,1567272,3.4716837221127568,0.0135482057854265,25.0
347,AT11,2005,AT,7.876523612152885,2.063455579706396,4.5913459866048,2.4890731664518144,0.0,-0.8096892359283597,278033,3.43366293599913,0.0452583069620253,5.8
348,AT12,2005,AT,9.824416354571255,2.0466426694641675,4.693288164642349,2.4894973390697377,0.0,-0.3802470774276828,1568949,3.7985585661749166,0.0545118514396995,4.7
349,AT13,2005,AT,10.291060090757767,1.932711264304634,4.505906975669043,2.469603427371656,1.0,0.693016633607399,1632568,178.8422649140546,0.0952146713780918,9.9
350,AT21,2005,AT,8.753448988290966,2.0410143346136675,4.581774511767123,2.4675937169940565,1.0,0.1759201282226513,558926,2.595100279800936,0.0599513991769547,5.3
351,AT22,2005,AT,9.531747645733232,2.0431437777659798,4.560182206625573,2.464976199575929,1.0,0.1572359248627272,1196780,3.357708264086371,0.0596165902841429,4.5
352,AT31,2005,AT,9.78290583939785,2.0075632929218643,4.586145067568446,2.4965873382525468,1.0,0.8120403569444837,1394726,5.566503723799043,0.0651822528735632,4.4
353,AT32,2005,AT,9.03911828895966,2.0209434001239943,4.658892949652094,2.545244931915105,1.0,0.0280138125664495,522369,3.5816578283186336,0.0724296120348376,3.6
354,AT33,2005,AT,9.3069076608713,2.031417971013572,4.698616478507762,2.559261246828577,1.0,1.273932111047147,688954,2.6188290697210364,0.067558975921975,3.9
355,AT34,2005,AT,8.607636532320434,1.9963489482834404,4.620119029068214,2.5503423917174586,1.0,0.3617842229691277,360054,6.817105886065962,0.0671940972222222,5.5
356,BE10,2005,BE,10.088697325972884,1.832929597089488,4.578544363300421,2.398497258667241,1.0,0.2019976684260716,1006749,231.1801242236025,0.1598617678667383,16.3
357,BE21,2005,BE,10.20048079331453,2.052687143576862,4.748593816591685,2.3926841014855,1.0,1.1466710338603634,1676858,25.23280802292264,0.0843866288147622,6.2
358,BE22,2005,BE,9.06455745521622,2.220760125717632,4.734544767274313,2.1063419339641816,0.0,-0.3196804918805835,809942,14.064327485380115,0.0571569646569646,7.1
359,BE23,2005,BE,9.74243276542975,2.101399609361259,4.8319334990989145,2.268233640159808,1.0,0.1442822181451347,1380072,20.729803122878483,0.0589374652038644,4.9
360,BE24,2005,BE,9.542655740006053,2.089863107662944,4.673465483732011,2.212954433062899,1.0,0.0095469522561256,1037786,22.29523809523809,0.0677952584365655,4.4
361,BE25,2005,BE,9.604841512423318,2.1507468901120497,4.8684829910542735,2.280893490843446,0.0,-0.0887487612636071,1138503,15.536398467432951,0.0644332511302918,4.7
362,BE31,2005,BE,8.520757628499824,2.2588835639458917,4.794587506486958,2.200748865186747,1.0,0.4056069170940859,363776,13.263061411549035,0.0780606772633033,9.0
363,BE32,2005,BE,9.291202411416528,2.160948465957641,4.81519305860956,2.22268300236438,1.0,0.1944500375763517,1286275,11.892393320964748,0.0550209048361934,14.0
364,BE33,2005,BE,9.184878683891904,2.1843420924782,4.78332482675155,2.211540086828516,1.0,0.1217100653837545,1034024,9.99479843953186,0.0578670309653916,11.9
365,BE34,2005,BE,7.794794940580045,2.235400564526916,4.828920727473142,2.3613195332614225,1.0,0.8395460860078955,256004,2.2893195132942767,0.0502064960629921,7.9
366,BE35,2005,BE,8.340551800345127,2.23056734471632,4.870391978256007,2.221790125364632,1.0,0.1474018108659412,455863,4.846827133479212,0.0522255079006772,10.4
367,CZ01,2005,CZ,9.456264933083895,2.103540198383374,5.225787789728497,2.005435555279305,1.0,2.555467346067703,1161334,126.84536082474229,0.0454606306892067,3.5
