,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
525,R27,CZ07,Stredni_Morava,2007,CZ,CZ0,8.739471647613147,2.2436795794933366,1.4726597557208039,4.22876520248897,5.588034086242389,6.164561832116194,1.8615715170664802,0.18732325093728397,1.0011179390519922,0.01675569382859332,1.0391522185354234,0.01909637511496709,1.0583624827470692,0.025221848958330906,1.0556195112835152,0.023810083152851602,1.0450910396284503,0.01534858643257242,1.8615715170664802,0.8615715170664802,0.18732325093728397,-1.0,-1.0,1.0,1.0,1.2939841311870728,CZ072007,1227080,6.3404367271770585,0.021762430843706777,5.9,1.935796629627224
526,R28,CZ08,Moravskoslezko,2007,CZ,CZ0,8.855961563710576,2.154416404735535,1.3768661693519493,4.114198455606969,5.559078383755099,6.10967238395337,2.2125130876060792,0.23622102751180618,0.9734260987053944,0.014930461688339114,1.0623605475132416,0.022146245927360475,1.0801502385975437,0.02744720893636199,1.0304701295467984,0.023018837775291567,0.9724776746667921,0.01130502037266834,2.2125130876060792,1.2125130876060792,0.23622102751180618,1.0,1.0,1.0,1.0,2.228386415669267,CZ082007,1243309,10.41466674195795,0.024631483824326766,8.5,1.9954739283464011
527,R73,EE00,Eesti,2007,EE,EE0,8.892423618595293,1.9941523763986932,1.506544341631996,3.627305717309975,4.890344285314699,5.390074069172744,2.4387907801783824,0.26932125360389003,0.9765856666648368,-0.019291778502364854,1.005593303597803,-0.010672820790025295,0.9631320011887039,-0.07355561153415713,1.0504787321992473,-0.002864767052987993,1.1167243774566162,0.028292083683504998,2.4387907801783824,1.4387907801783824,0.26932125360389003,0.0,0.0,1.0,1.0,2.8308638951591534,EE002007,1342920,1.5140909928163566,0.024941195255474457,4.6,1.762768351862769
528,R74,ES11,Galicia,2007,ES,ES1,10.08970563164233,1.9920278607182336,1.3113505092143825,3.8050562010688562,5.242484240255316,5.80020526696495,1.7289566438007418,0.12166849149435754,1.0173975276558904,0.0007209561014562826,1.0381529306371486,-0.0007486230874262922,1.0482935616528248,-0.02620467363329304,1.0234576642416606,0.004258727527399531,0.9708369795025034,0.018058803090873488,1.7289566438007418,0.7289566438007418,0.12166849149435754,1.0,1.0,1.0,1.0,0.9408893400932362,ES112007,2741074,4.06622913727655,0.04701996145143719,7.6,1.9951490658960935
529,R75,ES12,Principado_de_Asturias,2007,ES,ES1,9.205329660545939,2.0302136861956046,1.4484071012780617,3.8767776264517564,5.08104135116927,5.620954505052861,1.664343136734907,0.11604572189447726,1.0650734926151708,0.010100853634150253,1.0585303995731978,0.0029291066373682284,1.047364370540448,0.00738982541588018,1.0265542706079642,0.0058954891283233835,0.9408208781777554,0.017477502609776097,1.664343136734907,0.6643431367349071,0.11604572189447726,-1.0,-1.0,1.0,1.0,0.768852130258302,ES122007,1065287,4.129043238183486,0.05291067094114953,8.4,1.7441768786011047
530,R76,ES13,Cantabria,2007,ES,ES1,8.661921147297402,2.1064938157821214,1.6286679821085224,3.794225634367798,5.0111438028390705,5.571666581425188,1.7137821745469315,0.14438381383349141,1.0634691534973648,0.01297193181240508,1.0638579660233394,0.0065208885516476744,1.0557964109315052,0.012989380374517578,1.039419702886163,0.002908069272041791,0.9631170026378957,0.01171549760831403,1.7137821745469315,0.7137821745469315,0.14438381383349141,1.0,-1.0,1.0,1.0,0.9004864356588491,ES132007,568196,4.972344186576952,0.04900542813455657,6.0,1.7774409470573898
531,R77,ES21,Pais_Vasco,2007,ES,ES2,10.204285131417375,1.9907357477026044,1.3459941678057226,3.818276559771131,5.172849856868616,5.6980673059803975,1.6816747908544682,0.11526786418468626,1.8720861778368643,0.006333901639512751,1.4545271541244102,0.005843906071290927,1.2778099777755523,-0.039195933807308236,1.4580831030872534,0.0035754710580018223,0.8435060240759888,0.010354174051332654,1.6816747908544682,0.6816747908544682,0.11526786418468626,-1.0,-1.0,1.0,1.0,0.8149986645040814,ES212007,2142602,13.904708987359355,0.0642168931068931,6.2,1.8797907462092667
532,R78,ES22,Comunidad_Foral_de_Navarra,2007,ES,ES2,8.850923734777533,2.117435843780687,1.6202972794129153,3.9039169281304416,4.961381633083943,5.460839638345274,1.6273165283397706,0.10600531110344069,1.0695290493636145,0.015208873550520252,1.0571837914918674,0.0034950298475018293,1.036289515660453,0.003141590734236255,1.0514254719743723,0.00504861123979472,0.9876182259838263,0.014666042907056198,1.6273165283397706,0.6273165283397706,0.10600531110344069,-1.0,-1.0,1.0,1.0,0.6702666380413314,ES222007,602835,2.8549345442249168,0.06012175972927242,4.7,1.5569227102148329
533,R79,ES23,La_Rioja,2007,ES,ES2,8.158615197551844,2.2610534177197668,1.9949422732652622,3.83537805859037,4.965677945152274,5.540610452026765,1.6683939540895736,0.12927399697197806,1.0694623097621698,0.011849149300754647,1.0657140940254433,0.005342171429499443,1.0318380514539878,0.0075221017135445045,1.045876406673531,0.008333290596635567,0.9657226013359186,0.0265663094932711,1.6683939540895736,0.6683939540895736,0.12927399697197806,1.0,-1.0,1.0,1.0,0.7796376663929944,ES232007,308117,2.9301844783715016,0.05390637720488467,5.8,1.7052323934363955
534,R80,ES24,Aragon,2007,ES,ES2,9.54401997483306,2.0847973388827863,1.5159545547648008,3.8518906710490755,5.0890329433892925,5.572506944043907,1.7974822924194969,0.16824410934538037,1.0308842740414614,0.0059148431293518655,1.0475402158424847,0.005143768592626774,1.0298530620460253,0.0017780269317635433,1.0321328784159316,0.0019506681291794337,0.9736334107902533,0.0052780245429001615,1.7974822924194969,0.7974822924194969,0.16824410934538037,1.0,1.0,1.0,1.0,1.123342853698185,ES242007,1294243,1.3134908342236749,0.054314150489330984,5.3,1.7206162729948313
535,R81,ES30,Comunidad_de_Madrid,2007,ES,ES3,11.20819311789078,2.011804550767206,2.005345701659607,3.056798984511318,4.63033235914923,5.555303441927192,1.7897712783037845,0.13271318803198184,1.15405987402377,-0.011859000305665113,1.0380167596029597,0.004782551784241473,1.0530295441702704,0.00560146825459662,1.0151727840481457,0.0010766732703006987,0.9735596090721796,0.012089022595627608,1.7897712783037845,0.7897712783037845,0.13271318803198184,1.0,1.0,1.0,1.0,1.102811831413428,ES302007,6075013,39.276472804924005,0.061963956760905714,6.2,2.498504457415874
536,R82,ES41,Castilla_y_Leon,2007,ES,ES4,10.124447800907287,1.9661299538971497,1.3494043095040602,3.659060963156354,5.128893833222932,5.726212190330687,1.6114005844688326,0.12505439386221284,1.0217949843447807,0.0038398978736262634,1.0269150238060596,0.002935166079012008,1.0187555931598031,0.009045988387052173,1.0219509956210255,-0.0002671078255376269,0.9774804293613447,0.0005743065505626754,1.6114005844688326,0.6114005844688326,0.12505439386221284,1.0,-1.0,1.0,1.0,0.6278895144368858,ES412007,2514206,1.1549582300246446,0.051258090749468625,7.1,2.0671512271743326
537,R83,ES42,Castillala_Mancha,2007,ES,ES4,9.649823724209488,2.063508075323352,1.6022233916220319,3.6708645787365857,4.943469439042704,5.581120145223887,1.6719417822640088,0.1312269217082056,1.0179396445651399,0.003888897226462573,1.0165968740454716,-0.004363502919132012,1.0160771864885578,-0.038022002051213644,1.0263007790113114,0.008601690885237101,1.0054672033740186,0.03493613996035483,1.6719417822640088,0.6719417822640088,0.1312269217082056,1.0,-1.0,1.0,1.0,0.7890839646643714,ES422007,1971208,1.0967887546819566,0.04435917919075145,7.7,1.9102555664873018
538,R84,ES43,Extremadura,2007,ES,ES4,8.877580956091228,2.237354160247036,2.0823358857766143,3.9571611541572893,4.972156527915987,5.494027055962513,1.6352949781198405,0.1254607822210223,1.081973632450281,0.0233893248691992,1.053825228937473,0.004425173010099925,1.023596570316325,-0.028437376292254957,1.0497117301877439,0.010337297953367353,0.9535198997524152,0.027078801382417805,1.6352949781198405,0.6352949781198405,0.1254607822210223,1.0,-1.0,1.0,1.0,0.6915097232924203,ES432007,1081872,1.0193627324522934,0.04233309231140034,13.0,1.5368659018052235
539,R85,ES51,Cataluna,2007,ES,ES5,11.292313338628253,1.455602329632159,3.2118882221849367,2.000000000000007,3.27659195497317,4.678355441833215,1.6774785924351556,0.10101455458616782,1.000000000000015,3.774758283725532e-15,1.0689937994242196,0.007789797175856705,1.071279297933581,-0.001335762102350202,1.0058155132186068,0.0016758523106212841,0.9364665665917163,-0.008070011852931547,1.6774785924351556,0.6774785924351556,0.10101455458616782,-1.0,-1.0,1.0,1.0,0.8038260428533675,ES512007,7151682,11.181207717990722,0.05658461387910306,6.5,2.678355441833208
540,R86,ES52,Comunidad_Valenciana,2007,ES,ES5,10.684596685977958,1.9530417661191666,1.5539501600043255,3.120330824170896,4.719769393427006,5.422920436588452,1.7493261890839098,0.12491369163609822,0.9360343442510121,-0.04985307486307933,0.9966137319554935,-0.0031141302486674682,1.0030165410320633,0.002299094044164729,1.0169608529023624,-0.002061607402107146,1.0513258596553727,0.00890063632156135,1.7493261890839098,0.7493261890839098,0.12491369163609822,1.0,1.0,1.0,1.0,0.995124435745172,ES522007,4801628,9.674872230947443,0.04684833632286995,8.7,2.302589612417556
541,R87,ES53,Illes_Balears,2007,ES,ES5,9.283810975055383,2.008933348440922,1.6187652529204604,3.684330990598107,4.874184411642178,5.491284233897252,1.578821882485685,0.11043469666283445,1.0364774303784325,0.0036978886734695404,1.041508550408165,0.0026681721756212085,1.0504842101809675,0.014315964501931955,1.0368300089057447,-0.0033959093791613437,0.9785811673427508,0.01055962823930956,1.578821882485685,0.578821882485685,0.11043469666283445,-1.0,-1.0,1.0,1.0,0.5411468309989806,ES532007,1005181,10.21095017729431,0.05191675495389445,7.2,1.8069532432991449
542,R88,ES61,Andalucia,2007,ES,ES6,11.06030599037778,1.3188050316679105,2.466199294673439,2.0000000000000036,3.2293684711136996,4.9023533812002,1.766903458177306,0.11351033639271146,1.0000000000000129,1.3322676295501878e-15,1.0308850673617105,0.001149663399220291,1.0398731526124565,0.003959517392440048,0.9890611005394381,0.005945742694076883,1.1639869503026654,0.016098246161886598,1.766903458177306,0.766903458177306,0.11351033639271146,-1.0,1.0,1.0,1.0,1.0419249341032724,ES612007,7986600,3.743198073037785,0.04570682393626876,12.8,2.9023533812001965
543,R89,ES62,Region_de_Murcia,2007,ES,ES6,9.423958932457412,2.160550913334575,1.6344360425447495,4.138645841530016,5.114751458953873,5.614123866892222,1.842562541726923,0.1481452312611542,1.1036391692259813,0.02805923700533386,1.0524340055065555,0.0020288003062272075,1.0369057482877024,-0.03542635115022108,1.036156373372627,0.013463338101155076,0.9399197631140347,0.03111887950328973,1.842562541726923,0.8425625417269229,0.1481452312611542,1.0,1.0,1.0,1.0,1.2433716319165031,ES622007,1385717,5.648211296422594,0.04388530657048769,7.5,1.4754780253622064
544,R90,ES63,Ciudad_Autonoma_de_Ceuta_ES,2007,ES,ES6,6.309633332082311,1.6883304897724434,1.8145372587487587,1.0000000000000002,4.006721276967823,5.591672899145684,1.6318141487684226,0.11091620008173209,1.0000000000000027,-5.10702591327572e-15,1.0868982226186645,0.01469334401592537,1.1108993272250043,0.012367540492173257,1.1005318243394184,-0.010215067255130217,0.9504125760048316,0.005694399705802766,1.6318141487684226,0.6318141487684226,0.11091620008173209,-1.0,-1.0,1.0,1.0,0.6822418132729359,ES632007,74161,126.94300518134713,0.06173836734693877,21.0,4.591672899145684
545,R91,ES64,Ciudad_Autonoma_de_Melilla_ES,2007,ES,ES6,6.061036998043979,1.723993160219232,1.9045204604529016,1.0000000000000036,3.910692909003898,5.412932079728859,1.4812786477602817,0.035757794505293594,1.000000000000007,5.10702591327572e-15,1.0347819518937966,0.006137043441066359,0.9097488004812371,-0.009731025914550884,1.0857328118080978,-0.01284217303836832,0.9481402234864768,0.017595802952208528,1.4812786477602817,0.48127864776028173,0.035757794505293594,-1.0,-1.0,-1.0,1.0,0.2814323115048722,ES642007,68967,178.3582089552239,0.05664811715481172,18.2,4.412932079728855
546,R92,ES70,Canarias_ES,2007,ES,ES7,9.759787607618522,1.920037051293961,1.4775605402350287,3.5107990523037778,4.844319272820053,5.5036022973167,1.6936633275603206,0.09492865007706297,1.0156588622779337,0.003467808352779711,1.0356401922222906,-0.00014913735566057795,1.0351748708602166,0.007185529017002867,1.026919788445003,-0.0006182765344857621,0.9597647743030655,0.012328220359912878,1.6936633275603206,0.6936633275603206,0.09492865007706297,-1.0,-1.0,1.0,1.0,0.8469188387607901,ES702007,1946077,11.965892305626427,0.046487666928515324,10.5,1.9928032450129223
547,R95,FI19,LansiSuomi,2007,FI,FI1,9.821804745157017,2.1996387163131237,2.0582905338643904,3.280829572946968,4.806047068326053,5.495307880176987,1.3901708030474096,0.18361967528598133,1.0370700362883496,-0.01607376729037635,1.0439867933021005,0.005916124337451034,1.014748713422899,-0.004414202701665149,1.0615446499199728,0.004746644877252848,1.0650963607725998,-0.007246941521603434,1.3901708030474096,0.3901708030474096,0.18361967528598133,1.0,1.0,1.0,1.0,0.03885239114074761,FI192007,1338973,1.0649318573962083,0.0684169592526977,6.5,2.214478307230019
548,R97,FI20,Aland,2007,FI,FI2,6.166911318282128,3.011853043836155,9.367056600142414,0.999999999999998,4.361957864223073,5.256201146971843,1.5096809274264265,-0.05170153591985094,0.9999999999999998,-3.774758283725532e-15,1.0769708367412039,-0.01781926760778818,1.030530542347153,-0.020106023860717137,1.1155209488332996,-0.0036232650030203484,1.076616872300586,0.047993487507139054,1.5096809274264265,0.5096809274264265,-0.05170153591985094,-1.0,1.0,-1.0,1.0,0.35705502831138175,FI202007,26923,0.926581301074577,0.07649444444444445,,4.256201146971844
549,R134,HU21,KozepDunantul,2007,HU,HU2,8.468725308117147,2.3653288812439373,2.281249006128232,3.4982636088935255,4.853165393954501,6.033687180119774,1.7837503382234416,0.21125209473754802,0.9698976319414763,-0.0032740076291954967,1.0226909971360858,0.0030061474551563716,1.0808106784313152,0.0232759197370509,1.0881959962134913,0.01707522047238408,1.2241179988029565,0.0360326296190423,1.7837503382234416,0.7837503382234416,0.21125209473754802,1.0,-1.0,1.0,1.0,1.0867807292639953,HU212007,1107453,4.175887443550853,0.02238543731150366,4.9,2.5354235712262483
550,R135,HU22,NyugatDunantul,2007,HU,HU2,8.434214654845647,2.25119527642702,2.0370904875607,3.4858358738586044,4.877642078017784,6.091634551636668,1.5308414975465447,0.06818954582291292,0.9693510415962753,-0.006038314111938448,0.9996975109639603,-0.01115127530784532,1.0530155197216167,0.011445814951654087,1.0965138365793743,0.0257293340585365,1.2889546550799473,0.0829253169749018,1.5308414975465447,0.5308414975465447,0.06818954582291292,-1.0,-1.0,-1.0,1.0,0.41339627346732755,HU222007,999361,3.7958369379071697,0.023791837209302325,5.1,2.6057986777780635
551,R136,HU23,DelDunantul,2007,HU,HU2,7.961168883800212,2.268311069036408,2.1533054633725297,3.4732791985630502,4.7989606465298005,5.988830710267813,1.5184964016121403,0.14118946830571466,0.9778641810677585,-0.00650591745384721,0.9986704351435172,-0.003021817825979989,1.0700517305770028,0.01983776992516484,1.0988916393124042,0.01706040405690401,1.2838657733568608,0.039874818787089206,1.5184964016121403,0.5184964016121403,0.14118946830571466,-1.0,-1.0,1.0,1.0,0.38052673958588107,HU232007,967677,2.3544855914798113,0.01975032973621103,9.9,2.5155515117047624
552,R137,HU31,eszakMagyarorszag,2007,HU,HU3,8.186836917575954,2.2714844962425795,2.1713914936423033,3.476909068039177,4.861113201113276,6.097740820386717,1.78242084982408,0.14404296602794608,0.9907860734061384,-0.0030202962142462653,1.0190070935820623,-0.005754707109958401,1.087526680468675,0.020801841982910796,1.0694941620416727,0.013512883639569484,1.1927521509565875,0.03635748324881405,1.78242084982408,0.7824208498240799,0.14404296602794608,-1.0,-1.0,1.0,1.0,1.083240889296772,HU312007,1251441,3.1256049437867617,0.01891138637446403,12.6,2.6208317523475397
553,R138,HU32,eszakAlfold,2007,HU,HU3,8.382068336286116,2.239553616973025,2.0375142845674716,3.523041329450663,4.89982780436983,6.07260822894201,1.727843485546312,0.11632098997283302,0.9887659815091974,-0.0032817134910094747,1.012565464466999,-0.003816030791660152,1.072753513029973,0.013476810194476219,1.0802126068115183,0.02177623608059065,1.2233406594593161,0.06170461872781918,1.727843485546312,0.7278434855463121,0.11632098997283302,-1.0,-1.0,1.0,1.0,0.9379254916830008,HU322007,1525317,2.940413338748251,0.01841620947630923,10.7,2.549566899491347
554,R139,HU33,DelAlfold,2007,HU,HU3,8.301449509439298,2.2409862881474165,2.0255433209207903,3.5156333020122013,4.894560145725214,6.055739038669046,1.532224438321817,0.12049917705089164,0.9689853853371667,-0.002649668703350372,1.001043941898126,-0.0002513414426383864,1.063124684579705,0.022098386649171298,1.0747991277395923,0.01351410356822802,1.2463430749111546,0.033173478941200596,1.532224438321817,0.5322244383218171,0.12049917705089164,-1.0,-1.0,1.0,1.0,0.41707843348539314,HU332007,1342231,2.6769841529518263,0.018588653493583216,8.0,2.5401057366568445
555,R142,ITC1,Piemonte,2007,IT,ITC,11.127108141244229,1.9432542454152206,1.1834972848051566,3.978130520157179,5.438915066315557,6.076407134201,1.2803787105436766,0.04335781734522559,1.22966252508554,0.023924847157486884,1.1095517854836645,0.011781660079959178,1.0591227355965267,0.008541615454016993,1.045949975233258,-0.0005835087423278207,0.9126925812342537,-0.023837081134154614,1.2803787105436766,0.2803787105436766,0.04335781734522559,-1.0,1.0,-1.0,0.0,-0.25347542256290884,ITC12007,4285466,7.37892196299276,0.06978211404273876,4.2,2.0982766140438214
556,R143,ITC2,Valle_dAosta_Vallee_dAoste,2007,IT,ITC,7.73238395312898,2.8425796454485637,4.015999383793922,3.532062424844952,5.113043937627425,5.756956510248772,1.4610213343552028,0.057638359872363765,1.060308710152367,0.012218222796336997,1.0972593403487434,0.015299248957233003,1.1009070270719723,0.009813691855087292,1.105695313434615,0.015209002167271057,1.0057439967176907,-0.01860896618855712,1.4610213343552028,0.46102133435520276,0.057638359872363765,1.0,1.0,-1.0,1.0,0.22749603973725682,ITC22007,124654,1.753627662858907,0.08060475352112677,3.2,2.22489408540382
557,R144,ITC3,Liguria,2007,IT,ITC,10.086783364642548,2.5356850428797553,2.954237600987449,3.2331228301746555,5.0749330904758665,5.703322885151617,1.3208891773074516,0.09579410219896722,1.0036010272723002,-6.526702849507515e-05,1.0200316415786235,0.008476561479781486,1.0271960761504733,0.007659714767771719,0.9676611857496442,-0.00198285513449159,0.8523093314430328,-0.03491641559991632,1.3208891773074516,0.3208891773074516,0.09579410219896722,1.0,1.0,1.0,0.0,-0.14561395539243535,ITC32007,1572551,11.876172607879925,0.07516927330173775,4.8,2.4702000549769614
558,R145,ITC4,Lombardia,2007,IT,ITC,12.045230463152985,2.020880742695213,1.894187815685174,3.1682872887685143,4.610779935761108,5.428381337485335,1.2525314740269087,0.06537609966403513,0.9023051519621009,0.03143765016985589,0.9457256627266023,0.011989275266914623,0.9664522108970101,0.011290998122430285,1.0153620002286816,0.009074285843605034,1.2357793651967846,-0.024332581576111956,1.2525314740269087,0.2525314740269087,0.06537609966403513,1.0,-1.0,-1.0,0.0,-0.32762030479437376,ITC42007,9393968,18.58201754385965,0.07952554582576062,3.4,2.2600940487168204
559,R155,ITF1,Abruzzo,2007,IT,ITF,9.611820535729768,2.9589618779543665,4.310185099299414,3.5156088428550105,5.15724716613198,5.706181101057316,1.1911105204448322,0.06106475592423832,1.0298399992172074,0.024738302809407697,1.0429378251297288,0.007255470868502867,1.0239376699279703,0.008187849993815055,1.0485861802041019,0.003552461761338055,0.9927711502577344,-0.03467910890271153,1.1911105204448322,0.19111052044483223,0.06106475592423832,1.0,-1.0,-1.0,0.0,-0.4911571558260789,ITF12007,1285456,4.678890456041373,0.060709586012861735,6.2,2.1905722582023057
560,R156,ITF2,Molise,2007,IT,ITF,8.205090766217143,3.0647510824802744,7.291369573307861,3.4736338004295453,4.894792774081989,5.42140501351266,1.2428504544928929,0.047669378598862444,0.9496002575799715,0.034624713525762685,0.9977549109316216,0.013221138994723214,0.9954551696206965,0.012016846993751829,0.9847239918004003,0.023767873813349993,0.9881352767499441,0.0028299138356085995,1.2428504544928929,0.2428504544928929,0.047669378598862444,-1.0,-1.0,-1.0,0.0,-0.35339658075618774,ITF22007,317206,2.547450262977361,0.0629754039497307,8.1,1.947771213083115
561,R157,ITF3,Campania,2007,IT,ITF,10.7903454526877,2.429978042791656,2.778561713504144,3.028565900236801,5.0697712461985756,5.802270434776916,1.2426380669775645,0.0526593592990936,0.9689847237652907,-0.058073969327123054,1.0328808742689723,-0.008003785841413924,1.0454025113530643,0.008102190038014268,1.0618151678024896,-0.009226718782324062,1.13396743635504,0.032910006352188104,1.2426380669775645,0.24263806697756451,0.0526593592990936,-1.0,-1.0,-1.0,0.0,-0.3539620748332023,ITF32007,5737883,12.772550776583035,0.0621775855013154,11.2,2.773704534540115
562,R158,ITF4,Puglia,2007,IT,ITF,10.451686292292672,2.493414149033607,2.9405862729403545,3.0596520460922614,5.0655662550588145,5.734758595676051,1.1512572544235449,0.021454298069280453,0.9835072745964681,-0.037563699144710805,1.027853554802611,-0.005304070201695987,1.0318960426460475,0.0066923687495912265,1.0498492208690915,0.0017591197178172813,1.086293043577089,0.02846814804454678,1.1512572544235449,0.15125725442354487,0.021454298069280453,-1.0,-1.0,-1.0,0.0,-0.5972687879052019,ITF42007,4032130,6.643218175186286,0.05593904619970194,11.1,2.6751065495837896
563,R159,ITF5,Basilicata,2007,IT,ITF,8.685745931707244,3.0840867881559584,6.562519550164234,3.5109777402380993,5.042178239304749,5.5947633467831155,1.2432825830626508,0.060462541835744066,1.0101567218515795,0.05159371916866573,1.0320623695165467,0.009720844259646588,1.0186982338503123,0.005180099834287244,1.0476411373896006,0.02237087445458963,1.0106172541416478,-0.011560848892605113,1.2432825830626508,0.24328258306265083,0.060462541835744066,1.0,-1.0,-1.0,0.0,-0.35224601337783185,ITF52007,585732,1.986829920773742,0.06213961677887105,9.4,2.083785606545016
564,R160,ITF6,Calabria,2007,IT,ITF,9.803044163432101,2.247653855199917,1.8325351467205047,4.008950452198935,5.233388360785933,5.8198712730789595,1.2276499859385483,0.03343562562076485,1.1593061403455738,0.03806828053244371,1.0817225657415244,0.00789018360004401,1.0231526258584362,0.006657964767595725,1.1392609866413899,0.014179678330415557,1.1188151809123081,0.02422088277711465,1.2276499859385483,0.22764998593854835,0.03343562562076485,-1.0,-1.0,-1.0,0.0,-0.39386870983608147,ITF62007,1967632,4.014098827357148,0.056213036136440395,11.1,1.8109208208800247
565,R161,ITG1,Sicilia,2007,IT,ITG,10.705031632276437,2.1900088965487208,1.7921426313108366,3.841813629861154,5.205284898003248,5.870139525464991,1.2310778153851212,0.03558770631072594,1.184282571116187,0.019770713858962008,1.081500064628468,0.012811753149641447,1.0382770964605015,0.01379490029311703,1.1088126837615888,0.021217950812937314,1.0462588854958095,0.024709856205615166,1.2310778153851212,0.23107781538512118,0.03558770631072594,-1.0,-1.0,-1.0,0.0,-0.3847419151369862,ITG12007,4967981,5.827856271399898,0.06025938681793625,12.9,2.0283258956038366
566,R162,ITG2,Sardegna,2007,IT,ITG,9.76290577647115,2.2667224326689963,1.801245765391528,4.030266479225302,5.2134705286580045,5.889359911111166,1.2675244484493005,0.056594672494776566,1.3494406443189164,-0.009224906391867016,1.102268520220449,0.01470090682857994,1.0691785369259048,0.015018325774949881,1.1513503766334903,0.015729511527728945,1.1237862858073857,0.008183084593505585,1.2675244484493005,0.26752444844930046,0.056594672494776566,-1.0,-1.0,-1.0,0.0,-0.28770064087446434,ITG22007,1635648,2.535995312238406,0.05377514441326952,9.8,1.8590934318858636
567,R164,LU00,Luxembourg_GrandD,2007,LU,LU0,9.861350009122225,1.788518570568842,1.3058022105412814,3.111084313116148,4.693707039594409,5.3356365739058145,1.8165369018211854,0.19077276473946325,0.976387270677248,0.0023922744651437844,1.0807186386976526,0.013242054333010511,1.0550652791849335,0.0066869866590073546,0.9828343278653799,-0.008058684192087329,0.8443753858761457,-0.042327942167088795,1.8165369018211854,0.8165369018211854,0.19077276473946325,0.0,0.0,1.0,1.0,1.174076856305735,LU002007,476187,7.846094354215004,0.18551946771808772,4.1,2.2245522607896664
568,R165,LV00,Latvija,2007,LV,LV0,9.211105998682243,1.9471789463484233,1.4197869787070243,3.6389195412410418,4.870200067517103,5.484738494555868,2.4504220143693605,0.47879423468501936,1.030110435759822,-0.07752360411738302,1.0846699858887523,-0.05913798734660003,1.0692377822069308,-0.033724162030810634,1.1097576542728333,-0.01755218469020714,1.0598499334175184,0.06807829438001789,2.4504220143693605,1.4504220143693605,0.47879423468501936,0.0,0.0,1.0,1.0,2.861832730748185,LV002007,2208840,1.6975437469898862,0.021530877624361643,6.1,1.8458189533148266
569,R166,MT00,Malta,2007,MT,MT0,7.886944690080256,2.1330889341879873,1.7096620930557902,4.09927437657827,5.00971655989794,5.888526328016187,1.2464644486164336,0.12527360986608538,1.3323894601815593,0.05880801354204124,1.0935217791674847,0.009839539258608365,0.9999646936891651,-0.016283329764807952,1.0149142437984637,0.01207463967399458,0.8438619306084115,0.004511900002688751,1.2464644486164336,0.24646444861643357,0.12527360986608538,0.0,0.0,1.0,0.0,-0.34377411180801104,MT002007,405616,49.23954372623574,0.037179536679536676,6.5,1.789251951437917
570,R167,NL11,Groningen,2007,NL,NL1,9.500591706997657,1.8145580675224613,1.6658719129887558,3.3800072028277204,4.643356948254964,5.850287220496668,1.5149777763704089,-0.011228609029971137,1.017367668495665,0.0060260722681790835,1.0190264114190886,0.005611940804189475,1.002082882254463,0.004133253331654152,0.991909152666334,0.009411377663607445,0.9887738793321061,0.008971804455971566,1.5149777763704089,0.5149777763704089,-0.011228609029971137,-1.0,1.0,-1.0,1.0,0.37115819581645737,NL112007,573614,11.743024900355719,0.0881271897810219,7.5,2.4702800176689474
571,R168,NL12,Friesland,2007,NL,NL1,9.061910324077388,1.98970384693754,2.122712715039824,3.3940662988320778,4.446459343762904,5.552166495806872,1.3382533101082794,0.09058764396267627,1.022298438679617,0.006872149305868769,1.00746888414439,0.011402425188587584,0.983337043597024,0.01159383446308393,1.0241968961462755,0.007016610217410735,1.0444788663744804,0.002072143380742908,1.3382533101082794,0.3382533101082794,0.09058764396267627,1.0,-1.0,1.0,0.0,-0.09938094477417649,NL122007,642209,9.27970793308795,0.05520902934537246,3.7,2.158100196974794
572,R169,NL13,Drenthe,2007,NL,NL1,8.768856179288079,1.9999588971947018,2.1088788535413627,3.4294324801425318,4.455767269735826,5.640973112450764,1.3422409204462047,0.10258333358279548,1.0241147480882815,0.005263105328223272,1.0082777792696203,0.00949240656687833,0.9895251249493565,0.007358917592091285,1.0224955166967913,0.004213515945996171,1.0283385960915514,-0.004888433732195496,1.3422409204462047,0.3422409204462047,0.10258333358279548,1.0,-1.0,1.0,0.0,-0.08876370098726023,NL132007,486197,8.655484457233728,0.05970476815398075,4.9,2.2115406323082323
573,R170,NL21,Overijssel,2007,NL,NL2,9.620175659621918,2.0256196970671287,2.157276499401627,3.411331316294539,4.422328356965514,5.443726662687657,1.3533949707794513,0.08829716878425509,1.018996910434908,0.005124238033505701,1.0060380588952127,0.006806839988248492,1.00098240952473,0.005559887768541771,1.013012502524427,0.0018996231069150493,1.0290976390059074,-0.010891036677559196,1.3533949707794513,0.35339497077945126,0.08829716878425509,1.0,-1.0,1.0,0.0,-0.059065395093803964,NL212007,1116374,16.793961991821025,0.06058583706356312,4.1,2.0323953463931175
