,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,tl_diff
890,R93,FI13,ItaSuomi,2003,FI,FI1,8.683140527373395,2.0560224565988166,2.043639114548341,3.3070247002351625,4.501288416545107,5.0936627054028705,0.9701595301947462,-0.02984046980525379,1.3169015122371113,0.31690151223711127,1.081299718605505,0.08129971860550489,0.9156000275459609,-0.08439997245403907,1.0247658196795728,0.02476581967957281,0.9721929762377922,-0.027807023762207783,0.9701595301947462,-0.02984046980525379,0.0,-2.4517681337780077,FI132003,1.786638005167708
891,R94,FI18,EtelaSuomi,2003,FI,FI1,10.48699524447721,2.0826600920287763,2.086904182791108,3.545993592513991,4.595190286339644,5.498657585966558,0.9713797308286098,-0.028620269171390156,1.3700400083268778,0.3700400083268778,1.037287097492823,0.037287097492822996,0.9715140684500394,-0.028485931549960597,1.047127532831874,0.0471275328318741,1.045405241900847,0.04540524190084705,0.9713797308286098,-0.028620269171390156,0.0,-2.3924041757498715,FI182003,1.9526639934525667
892,R95,FI19,LansiSuomi,2003,FI,FI1,9.59244249594699,2.0657018233178137,2.0631285126152954,3.06942347415373,4.551896195614779,5.363245876050902,0.9946873517789128,-0.005312648221087235,1.2346234947198544,0.23462349471985444,1.0367747451653442,0.03677474516534418,0.9518110256399277,-0.0481889743600723,1.0437095478602114,0.04370954786021142,1.0491209395158894,0.04912093951588936,0.9946873517789128,-0.005312648221087235,0.0,-1.2584655484207203,FI192003,2.293822401897172
893,R96,FI1A,PohjoisSuomi,2003,FI,FI1,8.978234077796062,2.0230391470503544,1.89982235258575,3.224937508676697,4.555037171376059,5.306817915941267,1.0618482716117204,0.06184827161172035,1.2129908164749836,0.21299081647498364,1.056522361501422,0.05652236150142209,0.9577472446995967,-0.04225275530040329,1.006975378379821,0.0069753783798209845,0.9685334209767047,-0.031466579023295305,1.0618482716117204,0.06184827161172035,1.0,2.0089790958765015,FI1A2003,2.0818804072645705
894,R97,FI20,Aland,2003,FI,FI2,5.926904530624721,2.7283119326623946,8.63808957602431,1.0000000000000009,4.160431131552078,5.0642141420428795,0.8768977404688837,-0.12310225953111631,1.0000000000000002,2.220446049250313e-16,1.051674212387929,0.05167421238792902,0.8607406975720525,-0.13925930242794748,1.1781542854701734,0.17815428547017342,0.9894936235902184,-0.010506376409781581,0.8768977404688837,-0.12310225953111631,0.0,-6.989045707044449,FI202003,4.064214142042879
895,R98,FR10,Ile_de_France,2003,FR,FR1,11.980028341769888,1.3883408911323105,1.3733692631360266,2.761522706151052,3.9022330417912086,4.753442644156033,1.1147692112514507,0.11476921125145068,1.1390504797346561,0.13905047973465612,1.0324623607600976,0.032462360760097564,0.9700431743292228,-0.029956825670777176,0.908937101046833,-0.09106289895316699,0.896650213249712,-0.10334978675028805,1.1147692112514507,0.11476921125145068,1.0,4.583634732331099,FR102003,1.991919938004981
896,R99,FR21,ChampagneArdenne,2003,FR,FR2,9.334085931355855,1.6058925542656242,1.5956971096413877,2.8770818037849573,3.9337307495107328,4.647701879325533,0.9644929669514765,-0.03550703304852354,1.2265438177511248,0.22654381775112475,1.0163505660491912,0.016350566049191162,0.98859911256997,-0.011400887430029982,0.9923569925672473,-0.007643007432752702,1.0179967883112682,0.017996788311268164,0.9644929669514765,-0.03550703304852354,0.0,-2.7274519952689684,FR212003,1.7706200755405757
897,R100,FR22,Picardie,2003,FR,FR2,9.569827782514267,1.5112232739080405,1.5031770487900997,2.881523304587071,3.9376219711798726,4.621893184948385,0.9844627911334809,-0.015537208866519103,1.2282637741977716,0.22826377419777155,1.034211885040202,0.034211885040202006,0.9999190830686161,-8.091693138390088e-05,0.9996715926619089,-0.0003284073380911412,1.0221493072975867,0.022149307297586684,0.9844627911334809,-0.015537208866519103,0.0,-1.7559004555717221,FR222003,1.7403698803613135
898,R101,FR23,HauteNormandie,2003,FR,FR2,9.609002790409374,1.5744053375633853,1.4781573063913136,2.8924576757696956,3.9732282542530704,4.75757041851247,1.000417444897604,0.0004174448976039802,1.2264778907899543,0.22647789078995428,1.0147920821817982,0.014792082181798172,1.0233207645531386,0.023320764553138584,0.9771289530679245,-0.022871046932075534,0.9921600721802956,-0.00783992781970444,1.000417444897604,0.0004174448976039802,0.0,-0.9796908961586462,FR232003,1.8651127427427747
899,R102,FR24,Centre,2003,FR,FR2,9.94599811375719,1.536330213010755,1.5200940754404821,2.8963825816379574,3.9475268895491586,4.653639272121922,1.0017492202374658,0.0017492202374658206,1.241067130854073,0.24106713085407305,1.047994820998754,0.04799482099875396,1.019962668217135,0.019962668217134993,1.0095338717056326,0.00953387170563258,1.0285170298715665,0.028517029871566457,1.0017492202374658,0.0017492202374658206,0.0,-0.914898719213014,FR242003,1.757256690483965
900,R103,FR25,BasseNormandie,2003,FR,FR2,9.358339708860463,1.594857858717086,1.5205552160295563,2.8891988824833845,3.9979996053124163,4.6710132278876655,1.008391720657018,0.008391720657018098,1.2236219823732317,0.22362198237323172,1.0261377403411567,0.02613774034115668,1.0086290715425186,0.008629071542518574,1.012766023152421,0.012766023152420924,1.0302748408461633,0.030274840846163276,1.008391720657018,0.008391720657018098,0.0,-0.5917345565624915,FR252003,1.781814345404281
901,R104,FR26,Bourgogne,2003,FR,FR2,9.485096950757553,1.5403749373524063,1.5402690289119423,2.8791810644728857,3.939770346409677,4.622621842512995,0.9815102951698061,-0.018489704830193854,1.219434600537235,0.21943460053723496,1.0491778570630863,0.049177857063086305,1.0033330410459154,0.0033330410459153637,1.0074967117507585,0.0074967117507585,1.0302183812529846,0.030218381252984594,0.9815102951698061,-0.018489704830193854,0.0,-1.899542281023697,FR262003,1.7434407780401093
902,R105,FR30,Nord__PasdeCalais,2003,FR,FR3,10.218149905371003,1.4682844791471932,1.4793204527954438,2.8730049471985923,3.909171237036712,4.650546731248002,1.0227474615576286,0.022747461557628634,1.1617613429736509,0.16176134297365086,1.018660539308304,0.018660539308303914,0.9836311131747871,-0.01636888682521287,0.9681293248377703,-0.031870675162229745,0.9785669656488147,-0.021433034351185265,1.0227474615576286,0.022747461557628634,1.0,0.10668632327937413,FR302003,1.7775417840494097
903,R106,FR41,Lorraine,2003,FR,FR4,9.751832582024145,1.510562151271831,1.492220457720917,2.8914151582008145,3.973238760898983,4.691950487108654,0.9843876517746322,-0.015612348225367834,1.2078440696079056,0.20784406960790558,1.0302075804340813,0.030207580434081338,0.9919586156299002,-0.008041384370099824,1.0166151830679164,0.016615183067916428,1.0358884089229705,0.035888408922970516,0.9843876517746322,-0.015612348225367834,0.0,-1.7595560591021293,FR412003,1.8005353289078396
904,R107,FR42,Alsace,2003,FR,FR4,9.533109537448508,1.48108845637371,1.4638684938332363,2.8871775860821716,3.8697706679287225,4.56692629735773,0.9536434709465824,-0.04635652905341758,1.2073044632793593,0.20730446327935925,1.0096013423351362,0.00960134233513621,0.9920286878107947,-0.007971312189205326,0.9798449840085546,-0.020155015991445424,1.0055688617598935,0.005568861759893462,0.9536434709465824,-0.04635652905341758,0.0,-3.2552906208084305,FR422003,1.6797487112755585
905,R108,FR43,FrancheComte,2003,FR,FR4,9.120460430680309,1.522965611513618,1.5498231905626414,2.866605559424875,3.8969382416544702,4.577414852696164,0.985814617847021,-0.014185382152979042,1.1965350886835915,0.19653508868359149,1.0381039902746552,0.038103990274655164,0.9947442237833481,-0.005255776216651853,0.9807986187387774,-0.019201381261222616,0.9968435819933856,-0.00315641800661437,0.985814617847021,-0.014185382152979042,0.0,-1.6901327596233902,FR432003,1.7108092932712893
906,R109,FR51,Pays_de_la_Loire,2003,FR,FR5,10.294541844670203,1.5196653887892106,1.4191896418879117,2.8844249181323858,3.9975384496388995,4.738429104512695,1.019307957400306,0.01930795740030611,1.1975602462768646,0.19756024627686464,1.0270399753864718,0.02703997538647185,1.0002891164556071,0.0002891164556071413,0.9896546760761606,-0.010345323923839356,1.0039453870502952,0.003945387050295235,1.019307957400306,0.01930795740030611,0.0,-0.06064892861798972,FR512003,1.8540041863803096
907,R110,FR52,Bretagne,2003,FR,FR5,10.126997700715014,1.5181854278596647,1.4671424632508945,2.8953683097475604,3.9444499400826945,4.626722881763846,1.0237617511504788,0.02376175115047885,1.336323835268088,0.33632383526808796,1.0795652589017206,0.07956525890172061,1.003437730004124,0.003437730004123951,1.0315126483739259,0.03151264837392587,1.0468747485895493,0.04687474858954932,1.0237617511504788,0.02376175115047885,1.0,0.15603250713413896,FR522003,1.7313545720162855
908,R111,FR53,PoitouCharentes,2003,FR,FR5,9.553663002028488,1.5311541447772696,1.4900307503473054,2.8772004761607493,3.984475088658621,4.663919910969901,1.0164388795290107,0.016438879529010686,1.2113429570823306,0.21134295708233064,1.0353535720631184,0.0353535720631184,1.0251616418167884,0.02516164181678837,1.0088441051396708,0.008844105139670821,1.0245692397754758,0.02456923977547576,1.0164388795290107,0.016438879529010686,0.0,-0.2002323820306767,FR532003,1.786719434809152
909,R112,FR61,Aquitaine,2003,FR,FR6,10.22078587205459,1.5103656845832807,1.4368041863427399,2.8864575137031254,4.01026707938549,4.679855684235653,0.9659950603408298,-0.034004939659170175,1.1940023613146664,0.19400236131466642,1.0304854377524657,0.030485437752465705,0.9955607027387201,-0.004439297261279895,1.0006279623018048,0.0006279623018048408,1.0313780729278574,0.03137807292785744,0.9659950603408298,-0.034004939659170175,0.0,-2.6543736781093012,FR612003,1.7933981705325275
910,R113,FR62,MidiPyrenees,2003,FR,FR6,10.070561297259342,1.498243903589149,1.4413318368705297,2.887957464400549,3.97706859826167,4.669969958194381,1.0178664816809013,0.017866481680901325,1.1734149078940022,0.17341490789400216,1.05358998951669,0.05358998951669003,1.0230370211668636,0.02303702116686357,1.0053200715653205,0.00532007156532055,1.023480380364938,0.023480380364937936,1.0178664816809013,0.017866481680901325,0.0,-0.13077813666008795,FR622003,1.782012493793832
911,R114,FR63,Limousin,2003,FR,FR6,8.647359524306694,1.5372276470220907,1.5593756406838084,2.8608591040114697,3.947098828212673,4.613101450375778,0.9721932024798773,-0.027806797520122717,1.1981235344360266,0.1981235344360266,1.0150129284872695,0.015012928487269539,0.9937042696796561,-0.0062957303203439174,0.9907535176062535,-0.00924648239374648,1.0161799060211312,0.016179906021131174,0.9721932024798773,-0.027806797520122717,0.0,-2.352827981784121,FR632003,1.7522423463643082
912,R115,FR71,RhoneAlpes,2003,FR,FR7,10.909799643595512,1.5260474053571207,1.399545428188669,2.905502788727545,4.026020504871142,4.8619711003936885,1.0228349077986392,0.02283490779863917,1.2014054940795633,0.20140549407956332,1.0363207544010835,0.03632075440108351,1.0083544366637514,0.008354436663751352,0.9976596087434727,-0.0023403912565272966,1.0049161293761006,0.004916129376100642,1.0228349077986392,0.02283490779863917,1.0,0.11094066870175807,FR712003,1.9564683116661437
913,R116,FR72,Auvergne,2003,FR,FR7,9.274967606448298,1.7156577445282324,1.7333717307474525,2.8953274242760747,4.0149770928951805,4.6826569730572825,1.0269295922790598,0.026929592279059777,1.2225604456673582,0.22256044566735822,1.0451021049271783,0.045102104927178255,1.0098392009751038,0.009839200975103823,1.0343108254370814,0.034310825437081416,1.047734434879327,0.04773443487932694,1.0269295922790598,0.026929592279059777,1.0,0.3101510861430876,FR722003,1.7873295487812078
914,R117,FR81,LanguedocRoussillon,2003,FR,FR8,9.894665663775864,1.6320859882783278,1.583789948835038,2.9223189630434505,4.104429529874996,4.766483648345133,1.007479322180221,0.00747932218022096,1.2588417235776246,0.2588417235776246,1.04839103472057,0.04839103472057005,1.0075507456496449,0.007550745649644863,1.038847476474195,0.038847476474195064,1.0660432628208096,0.06604326282080963,1.007479322180221,0.00747932218022096,0.0,-0.6361236376515723,FR812003,1.8441646853016826
915,R118,FR82,ProvenceAlpesCote_d_Azur,2003,FR,FR8,10.68181373988618,1.617246740779496,1.5122138221466415,2.8945182799682247,4.090844363672459,4.768122912855309,0.9995357785047873,-0.0004642214952127466,1.2303724444636497,0.23037244446364968,1.0385130154179674,0.03851301541796737,1.0269537604853147,0.026953760485314726,1.018516896060333,0.01851689606033302,1.0425176793021058,0.042517679302105815,0.9995357785047873,-0.0004642214952127466,0.0,-1.0225848312095271,FR822003,1.873604632887084
916,R119,FR83,Corse,2003,FR,FR8,7.632037155953568,1.5631122298855062,1.669484939896924,1.0000000000000016,3.767401413276736,4.680826331796906,1.0305877807933737,0.030587780793373653,1.0000000000000016,1.5543122344752192e-15,0.9660746738013168,-0.03392532619868316,0.8457269999251126,-0.15427300007488742,0.9707730039206218,-0.029226996079378176,0.9774572219567238,-0.0225427780432762,1.0305877807933737,0.030587780793373653,1.0,0.488125546568592,FR832003,3.6808263317969043
917,R120,GR11,Anatoliki_Makedonia_Thraki,2003,GR,GR1,8.229199480364858,2.003038656242274,2.1594573094176472,3.1891641687190972,4.30680526067258,4.960899268233686,1.1307551908194393,0.13075519081943932,1.5740243042660422,0.5740243042660422,1.2891480366930101,0.28914803669301015,0.9404687441390843,-0.05953125586091568,1.3724906666193468,0.3724906666193468,1.4092931491569747,0.4092931491569747,1.1307551908194393,0.13075519081943932,1.0,5.361368322837311,GR112003,1.771735099514589
918,R121,GR12,Kentriki_Makedonia,2003,GR,GR1,9.505971074701725,1.9079636953164085,1.813262392816397,3.2222956655995016,4.345839358939748,5.233113024635296,1.1404704544246786,0.14047045442467865,1.5453060348337115,0.5453060348337115,1.2320026159143163,0.23200261591431626,1.03327252098614,0.033272520986139975,1.36414934720949,0.3641493472094901,1.3574744826387548,0.3574744826387548,1.1404704544246786,0.14047045442467865,1.0,5.834025429289987,GR122003,2.0108173590357943
919,R122,GR13,Dytiki_Makedonia,2003,GR,GR1,7.879307257747435,1.9771942974349312,1.7807610674498393,3.221368721305072,4.614764315058747,5.351701834098059,1.1414405368777159,0.14144053687771585,1.5281663959004295,0.5281663959004295,1.2345589546583784,0.2345589546583784,0.9802577305491694,-0.019742269450830574,1.3596669119418034,0.35966691194180345,1.2691696832490544,0.26916968324905444,1.1414405368777159,0.14144053687771585,1.0,5.881220892419346,GR132003,2.130333112792987
920,R123,GR14,Thessalia,2003,GR,GR1,8.725651974032354,1.950614307159065,1.7731958444384157,3.3723039834996866,4.603342856020727,5.3460380229108395,1.1450124903611787,0.1450124903611787,1.550143272772077,0.550143272772077,1.2541183587058005,0.25411835870580046,1.022399200074121,0.022399200074121106,1.3488839883807757,0.3488839883807757,1.3464866922662906,0.3464866922662906,1.1450124903611787,0.1450124903611787,1.0,6.054999933985096,GR142003,1.9737340394111529
921,R124,GR21,Ipeiros,2003,GR,GR2,7.897418775209552,1.913912340385491,1.8336575098814123,3.2658987979236933,4.302061472802741,5.032916185236266,1.1438769580623656,0.14387695806236556,1.5479267879996503,0.5479267879996503,1.22678434453621,0.2267843445362101,0.972045074347855,-0.02795492565214497,1.3597328473955,0.35973284739549993,1.357308366910663,0.3573083669106629,1.1438769580623656,0.14387695806236556,1.0,5.999755173528866,GR212003,1.7670173873125723
922,R125,GR22,Ionia_Nisia,2003,GR,GR2,7.665981424902112,1.9254873907012315,1.9661926618098977,2.994292418142675,4.3155888136802805,5.109965963171935,1.1148734763866814,0.11487347638668144,1.411835921924374,0.4118359219243739,1.1922427586562763,0.19224275865627627,1.0274787502294616,0.027478750229461557,1.2025004193169302,0.2025004193169302,1.2268535372107556,0.22685353721075563,1.1148734763866814,0.11487347638668144,1.0,4.588707333459029,GR222003,2.11567354502926
923,R126,GR23,Dytiki_Ellada,2003,GR,GR2,8.530150811594611,1.8961642150100944,1.8821744794009991,3.232275023392248,4.511884411382346,5.347637941891562,1.0926471121954637,0.09264711219546373,1.5077372681762908,0.5077372681762908,1.2644096835009557,0.26440968350095573,1.0586476015853368,0.05864760158533677,1.365213556384668,0.3652135563846679,1.4451498483230019,0.44514984832300186,1.0926471121954637,0.09264711219546373,1.0,3.507372908326306,GR232003,2.1153629184993137
924,R127,GR24,Sterea_Ellada,2003,GR,GR2,8.694804347157795,1.9354465137138646,1.6739862747048182,3.3738928615739696,4.690947862097095,5.428477385396032,1.0565366703020944,0.056536670302094416,1.6869464307869884,0.6869464307869884,1.2038540002708746,0.20385400027087464,0.9782761902598655,-0.021723809740134548,1.3207765068003516,0.32077650680035164,1.373201761805673,0.3732017618056731,1.0565366703020944,0.056536670302094416,1.0,1.750564480725543,GR242003,2.054584523822063
925,R128,GR25,Peloponnisos,2003,GR,GR2,8.564568385152715,1.8427008031467984,1.448633333020253,3.3131157367550337,4.729566636165044,5.495568971172837,1.1198260446506478,0.11982604465064783,1.5095301364417761,0.5095301364417761,1.177225985430891,0.17722598543089108,1.035740200835249,0.03574020083524898,1.2989835558479457,0.29898355584794567,1.2704481544663064,0.27044815446630643,1.1198260446506478,0.11982604465064783,1.0,4.82965463867608,GR252003,2.182453234417803
