,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_d,sp61_resi,sp61_resi_alt,sp61_resi_regional,sp61_resi_regional_alt,sp61_resi_regional_alt_cont
577,R46,DE72,Giessen,2002,DE,DE7,10963.97995363,1.6623666920185656,1.7119699254402803,2.2199610934422873,3.6560969629470677,4.379797449688963,1.0590925139998282,0.0332659115371392,0.7158439153685023,-0.28022210549677173,0.8998521655421654,-0.09560566079383825,0.9485904313073775,-0.042567724659503425,0.9352290448152815,-0.06237919399956249,0.9472804647880977,-0.050539675904325176,1.0590925139998282,0.05909251399982818,0.0332659115371392,1.0,1.0,-1.0,-1.0,-0.3212356873654884
578,R47,DE73,Kassel,2002,DE,DE7,13920.64136016,1.6765366532557964,1.7219109733046267,2.3450183551871158,3.6797519899032314,4.362143425970803,1.0922418861645549,0.05820324012207179,0.7589869357206978,-0.23760768208412852,0.9073150480897882,-0.0926423618062785,0.9605265559755213,-0.03779518288211503,0.9443756918811965,-0.05322393610055798,0.9457411769329176,-0.04921497276078979,1.0922418861645549,0.09224188616455486,0.05820324012207179,1.0,1.0,1.0,1.0,0.05953353852531981
579,R48,DE80,MecklenburgVorpommern,2002,DE,DE8,13350.421661814999,1.5680780903752556,1.6492021728201083,2.5396024911742563,3.7491471518370014,4.5544147113775315,1.0777675521294925,0.027413878062187313,0.8220987001310758,-0.17556864853510856,0.9106335729880537,-0.09139397048224507,0.9846246364325609,-0.0185714815383059,0.8757078203279525,-0.11950251761941688,0.865654594489846,-0.11729264976804454,1.0777675521294925,0.07776755212949249,0.027413878062187313,1.0,1.0,-1.0,-1.0,-0.1067254463636967
580,R49,DE91,Braunschweig,2002,DE,DE9,15558.058384988,1.6654736884053425,1.8156104303066316,2.3278920600662523,3.523768251653143,4.2937297405165396,1.0504323686638821,-0.03974316975886438,0.7585739087687401,-0.23822822598512317,0.8880562498236305,-0.1125699594738242,0.9389669328400335,-0.06470170534404496,0.949285675781844,-0.04375184734320292,0.9565699241969087,-0.022586015349755018,1.0504323686638821,0.05043236866388212,-0.03974316975886438,-1.0,-1.0,-1.0,-1.0,-0.42071017572936964
581,R50,DE92,Hannover,2002,DE,DE9,22293.52380293,1.6093254132956711,1.611411532311575,2.3537499258696006,3.711012869756034,4.4579097447983616,1.0379287730199984,0.02651935114436932,0.7630431627844504,-0.23027065780693068,0.9094737708638012,-0.08039403293300551,0.9665271182800736,-0.02576340752149775,0.9444562753470205,-0.043562028339973136,0.9595382607839085,-0.031026867880010967,1.0379287730199984,0.03792877301999842,0.02651935114436932,1.0,-1.0,-1.0,-1.0,-0.5643323357665153
582,R51,DE93,Luneburg,2002,DE,DE9,14387.320389347,1.5338930523286483,1.5123750284959192,2.377946523810504,3.6908857676900158,4.493844983393455,0.9588946894967132,-0.015334256661328038,0.7425891007206258,-0.24843139617084797,0.8625585721805316,-0.13134776508976675,0.9334079428835077,-0.059204147669915996,0.8380062885293917,-0.15460555938298914,0.8785563226629765,-0.13057856155163816,0.9588946894967132,-0.04110531050328681,-0.015334256661328038,-1.0,-1.0,-1.0,-1.0,-1.472154862618855
583,R52,DE94,WeserEms,2002,DE,DE9,25138.90425332,1.5868379992990806,1.4671737235466542,2.5530777686581585,3.8604266296768075,4.49502746892913,0.9957403121494846,-0.012980728147937048,0.8159575109342361,-0.1794388205490891,0.9061125306988062,-0.08713178165588609,0.9294172668029286,-0.06499918738407484,0.9229236932097611,-0.06897078863779116,0.9500241225308104,-0.048212069599580354,0.9957403121494846,-0.004259687850515448,-0.012980728147937048,-1.0,-1.0,-1.0,-1.0,-1.048928771179055
584,R53,DEA1,Dusseldorf,2002,DE,DEA,65465.472506390004,1.5495498814636295,1.4570433804823812,2.3918160630047844,3.672000597580331,4.626912499033528,1.0763642758631884,0.02753423220459461,0.7694661241525733,-0.23050710618327475,0.9134749589976424,-0.08838916964261145,1.0230207325874436,0.022831198656005025,0.9327013312816804,-0.06540773332592542,0.9419094869096868,-0.050184242138131996,1.0763642758631884,0.07636427586318839,0.02753423220459461,1.0,1.0,-1.0,-1.0,-0.12284413527811647
585,R54,DEA2,Koln,2002,DE,DEA,55462.16262282,1.6478445382237408,1.5700481735248453,2.135851009945184,3.739529817745685,4.31426453962381,1.0809352691258431,0.06025869272327511,0.691027392651632,-0.3037888564555711,0.939100476270748,-0.056188185969104465,0.9460186039090593,-0.051685431157471484,0.9949438842678459,0.007030893187271348,1.0042996886179494,0.01964413172063595,1.0809352691258431,0.08093526912584315,0.06025869272327511,1.0,1.0,1.0,-1.0,-0.07033956422548095
586,R55,DEA3,Munster,2002,DE,DEA,23005.4124695,1.5857589232942313,1.6313010914340171,2.161270019003843,3.65779009720801,4.605314617642233,1.0777463995548728,0.007593562993161163,0.6970705585026575,-0.303066579567016,0.9170792502945181,-0.0877276307528706,1.026580243774091,0.015393429921922497,0.9317819305692983,-0.06245848716292224,0.9401699504815696,-0.040198614421032786,1.0777463995548728,0.07774639955487284,0.007593562993161163,-1.0,1.0,-1.0,-1.0,-0.10696841475005105
587,R56,DEA4,Detmold,2002,DE,DEA,20904.42838644,1.6562202058365836,1.7056488623104071,2.2173296942133116,3.6440573127174933,4.350320967954187,1.0072813178997078,0.010637485310128869,0.7149033159418919,-0.2825564667543162,0.9037709362437369,-0.08768785029734105,0.9476277790932215,-0.04181209085603543,0.945214504842538,-0.05112996471323572,0.9718622175383147,-0.032864408096565656,1.0072813178997078,0.007281317899707762,0.010637485310128869,-1.0,-1.0,-1.0,-1.0,-0.9163633698291652
588,R57,DEA5,Arnsberg,2002,DE,DEA,35605.90762529,1.6026618266642798,1.6331687738070964,2.286573451150269,3.610945935661539,4.292308593626143,1.0183997991259275,0.016507660245747457,0.7353983443304539,-0.2612296241953145,0.8981998000162674,-0.09698115123713336,0.9491574950480218,-0.04810754944171791,0.9307160164736566,-0.06258575625732599,0.9528147476934172,-0.04293256294219594,1.0183997991259275,0.018399799125927485,0.016507660245747457,-1.0,-1.0,-1.0,-1.0,-0.7886512832004479
589,R58,DEB1,Koblenz,2002,DE,DEB,14901.42580413,1.5806725207481211,1.6213119002627039,2.4670365652060813,3.6646065130757948,4.364453634010455,1.0031934202293524,0.018186021675354103,0.7908073731236533,-0.20152504852038233,0.8873619202716458,-0.10804809692964057,0.9413029171431316,-0.06336566181436198,0.8890962816331975,-0.10072866062442731,0.925540300337628,-0.07966531772232954,1.0031934202293524,0.0031934202293524283,0.018186021675354103,-1.0,-1.0,-1.0,-1.0,-0.9633188784803461
590,R59,DEB2,Trier,2002,DE,DEB,4845.53457685,1.5160239344514688,1.525583612567358,2.0000000000000107,3.5733269421838227,4.3567582264037945,1.014684737557714,0.023193104240239015,0.6471816124583516,-0.3380142853019813,0.8791040283870784,-0.11358249453647118,0.9398679904820768,-0.04596176330130697,0.8532942355837286,-0.13310912259951113,0.8879511668792514,-0.11352985679910355,1.014684737557714,0.014684737557713934,0.023193104240239015,-1.0,-1.0,-1.0,-1.0,-0.8313242216330672
591,R60,DEB3,RheinhessenPfalz,2002,DE,DEB,21372.05492477,1.574701334481885,1.5842645663965753,2.351464352197901,3.6467512006362264,4.386201514634476,1.0026456205875967,0.0545916019077094,0.7616339006573971,-0.23569023865673655,0.9045737631984802,-0.08789287866735374,0.9442466607627344,-0.04550813390293795,0.9204596292515,-0.07181781490318695,0.9532018983471409,-0.06789939657616029,1.0026456205875967,0.002645620587596653,0.0545916019077094,1.0,-1.0,1.0,-1.0,-0.9696111619208319
592,R61,DEC0,Saarland,2002,DE,DEC,9615.182950902,1.6137407691095462,1.6655217692440079,2.000000000000014,3.3983145290687142,4.27889918176365,1.0347771929396161,0.0010257562205091553,0.6557737791252684,-0.33630828557723247,0.8866213891256632,-0.1107536349834427,0.9860850812937816,-0.01672221881583047,0.9556441114620261,-0.03599366877207555,0.97169284124781,-0.014365759253616495,1.0347771929396161,0.03477719293961612,0.0010257562205091553,-1.0,-1.0,-1.0,-1.0,-0.6005328617244993
593,R62,DED1,Chemnitz,2002,DE,DED,11828.337008620001,1.578941507060121,1.733160166136672,2.3754540630875134,3.5457202208267375,4.3190571519065815,1.105985680765112,0.06791996909677889,0.7805166046870403,-0.2191280390699738,0.9075991205799097,-0.09483543211022627,0.9541546506990228,-0.05149402208155318,0.901003080576672,-0.0972198089228612,0.8964699168145162,-0.09638368942041975,1.105985680765112,0.10598568076511206,0.06791996909677889,1.0,1.0,1.0,1.0,0.21740120506366067
594,R63,DED2,Dresden,2002,DE,DED,13210.2601483,1.570474943431178,1.6467487824982905,2.5409921503957684,3.736491140716031,4.481924951039139,1.2189424908830298,0.12042210183287105,0.8381889837640918,-0.16433559439954915,0.9647264132558061,-0.05076922939742079,1.028123345521606,0.013007081123934228,0.9295159658196702,-0.07490992092748316,0.9022761214846232,-0.08089269221500683,1.2189424908830298,0.21894249088302975,0.12042210183287105,1.0,1.0,1.0,1.0,1.514876069262168
595,R64,DED3,Leipzig,2002,DE,DED,7792.756191699999,1.544046800758569,1.7379600073735915,2.341293695875555,3.5372600314887874,4.39142430525886,1.150985206585726,0.08278903749815258,0.7822373482479815,-0.21774167083234441,0.9233713053236828,-0.08989885262019459,0.9783851034561787,-0.031805526987918165,0.9070916061389562,-0.09485956839457699,0.8960576182049836,-0.0943751280931504,1.150985206585726,0.150985206585726,0.08278903749815258,1.0,1.0,1.0,1.0,0.7342868500473348
596,R65,DEE1,Dessau,2002,DE,DEE,3611.74017569,1.6125234040527803,1.7540572893936848,2.258567735383388,3.7340765975934125,4.630111636014426,1.1723775913835366,0.0888361347464568,0.7644310361963734,-0.23147971378326926,0.9313574300857113,-0.07179411134786418,1.0144939139164026,-0.0003193207905347606,0.904593510119411,-0.08249163861202291,0.8863853289237604,-0.0835561282105719,1.1723775913835366,0.1723775913835366,0.0888361347464568,1.0,1.0,1.0,1.0,0.9800098085077094
597,R66,DEE2,Halle,2002,DE,DEE,8360.82003414,1.5758752017369684,1.725521186759785,2.3554230023941614,3.7751884100666717,4.619672385558724,1.0858373087883297,0.08274579540545979,0.7780009600165989,-0.21830804564815465,0.9328815803080136,-0.07526039279667274,0.9964892942776765,-0.014506201457944345,0.8895519596601452,-0.1048114458733993,0.8842835383330362,-0.10751175484574493,1.0858373087883297,0.08583730878832974,0.08274579540545979,1.0,1.0,1.0,-1.0,-0.014032439061970409
598,R67,DEE3,Magdeburg,2002,DE,DEE,8746.73307296,1.543060113894143,1.6749908119634256,2.361919767089492,3.7221639272767293,4.593128232343451,1.1401433648133776,0.08448446618356775,0.7731687596903662,-0.22327918564059224,0.9069310986039956,-0.10131213467234734,0.9859875207822203,-0.02463816859327539,0.8532583866541021,-0.138831379728225,0.8322673431968377,-0.14652172677010267,1.1401433648133776,0.14014336481337764,0.08448446618356775,1.0,1.0,1.0,1.0,0.6097523738474973
599,R68,DEF0,SchleswigHolstein,2002,DE,DEF,29496.98057515,1.5669558967260235,1.4455116527728893,2.432921804973353,3.8059270887042973,4.486516532594127,1.0138641206181758,-0.029994353091814308,0.7716380342884788,-0.22641660102636751,0.894932234602148,-0.10420762438277786,0.944440584054647,-0.05368375543672166,0.8979861187737175,-0.09629896922318237,0.919104203767045,-0.06532562179992829,1.0138641206181758,0.013864120618175768,-0.029994353091814308,-1.0,-1.0,-1.0,-1.0,-0.8407502124261391
600,R69,DEG0,Thuringen,2002,DE,DEG,17479.12790488,1.6182777063243636,1.736345729659171,2.251972009744467,3.6735717636960996,4.457869652644804,1.1105727479915108,0.04933742904030636,0.7288488862054225,-0.27018721571105997,0.9042910101849027,-0.09651987061162304,0.973033142915182,-0.023973642840883103,0.8855193039510886,-0.11472136786429188,0.8744151197117283,-0.11248440879764532,1.1105727479915108,0.11057274799151084,0.04933742904030636,1.0,1.0,1.0,1.0,0.27009040919777355
601,R70,DK01,Hovedstadsreg,2002,DK,DK0,24261.15378871,1.7600867743845177,1.859262630735675,2.5059748862807503,4.204315125034619,5.209856788516446,0.9564520873702388,-0.017107960618379825,0.8342098625086487,-0.17009572467288492,0.9902850776464167,-0.007760559792954536,1.050418105508886,0.041152769902524255,1.0248874494795503,0.028260476016817027,1.0399677255499784,0.039325040922683296,0.9564520873702388,-0.04354791262976121,-0.017107960618379825,-1.0,-1.0,-1.0,-1.0,-1.5002117354982323
602,R71,DK02,Ost_for_Storebelt,2002,DK,DK0,8349.46868318,1.8019941625809637,2.015008124976469,2.3911631668893074,4.230019518884832,5.187350156043703,1.0651311185550496,0.019885327583597512,0.7938907942768862,-0.2103976434241055,1.0000325989199894,-0.006269395621694818,1.0690518477110602,0.05596649202662851,0.9661072776152162,-0.03466784652413324,0.9547284194208975,-0.029270497003167417,1.0651311185550496,0.0651311185550496,0.019885327583597512,1.0,1.0,-1.0,-1.0,-0.251873445132768
603,R72,DK03,West_for_Storebelt,2002,DK,DK0,39361.927664999996,1.7335371504569483,1.6368032502717726,2.4438506854108066,4.22403073190459,5.242168611218567,1.0617637305251892,0.041500600577658586,0.8029665224338255,-0.20213005997303213,0.9930321568855083,-0.010918526176205923,1.0558689063156872,0.060540608180524424,0.9818184586937472,-0.017078140314972234,0.9638597663584153,-0.023468968650105948,1.0617637305251892,0.06176373052518924,0.041500600577658586,1.0,1.0,-1.0,-1.0,-0.29055284234826806
604,R73,EE00,Eesti,2002,EE,EE0,3822.97949337,1.9011992975028902,1.3205563207666937,2.6797921432623166,4.658660052720299,5.843632775566383,1.281285775224587,0.13414840164818465,0.7214849810596704,-0.32656903174091734,0.9579524629425256,-0.09786287946118599,1.0441766953690401,-0.14314678316935203,1.0015129492289305,-0.06727127000773003,0.9788609564635109,-0.050321292823531705,1.281285775224587,0.281285775224587,0.13414840164818465,0.0,0.0,1.0,1.0,2.230980253687255
605,R74,ES11,Galicia,2002,ES,ES1,16280.4060948,1.6787989437114468,1.165866030642531,2.385650414982549,4.493201830233723,5.304625769587215,1.168277080241257,0.08536748445664655,0.6378762114926703,-0.3238763447638615,0.8897748537197635,-0.09274077851956475,0.9587255597500118,-0.027069714428691105,0.8625279191842165,-0.12576365304684534,0.8631299166320207,-0.15663330871722525,1.168277080241257,0.16827708024125698,0.08536748445664655,-1.0,-1.0,1.0,1.0,0.9329094156060355
606,R75,ES12,Principado_de_Asturias,2002,ES,ES1,6934.53337199,1.709048158262109,1.3123430109794625,2.3907453237095364,4.291344308531646,5.167362671383801,1.1599418993738777,0.07397267353634729,0.6568133943259565,-0.3036503710996702,0.8940132724113392,-0.09188730342036633,0.9628456424621435,-0.030698386972468295,0.8641606041117044,-0.11101789078997282,0.8524396925219899,-0.13324750018457954,1.1599418993738777,0.1599418993738777,0.07397267353634729,-1.0,-1.0,1.0,1.0,0.8371676214399
607,R76,ES13,Cantabria,2002,ES,ES1,3991.32661266,1.7943792882835536,1.4271103732042456,2.450986268647128,4.3554096563039,5.208979421349253,1.1837182194078386,0.07722531277976818,0.6869776717393705,-0.2799577462908105,0.9246466356700324,-0.0699604614872209,0.9870694337689264,-0.013535850911643554,0.8854111855060333,-0.08950976229592167,0.8439253918987749,-0.11840430232781252,1.1837182194078386,0.1837182194078386,0.07722531277976818,-1.0,-1.0,1.0,1.0,1.1102735773800478
608,R77,ES21,Pais_Vasco,2002,ES,ES2,18404.89914432,1.7735351646301551,1.294043687343667,2.496382154648913,4.432154477565133,5.205350260131178,1.145541247712581,0.07265905332666245,1.223966481515673,-0.5291595339419091,1.246254814516321,-0.11621416960506714,1.1673165905273124,-0.028437493497354804,1.298997950512825,-0.12502004342848605,0.8109497587729798,-0.109786169962372,1.145541247712581,0.14554124771258103,0.07265905332666245,-1.0,-1.0,1.0,1.0,0.6717549868310984
609,R78,ES22,Comunidad_Foral_de_Navarra,2002,ES,ES2,4934.34059758,1.7693929541482052,1.4058709276814731,2.4488757135309505,4.261925455231037,5.0831829504283705,1.1502541836282034,0.08830560972218415,0.6709014976803541,-0.2954323527741253,0.9081418937361995,-0.08284552256449451,0.9646225757526684,-0.03283494329751124,0.878602687013026,-0.10677190209872311,0.8569191402099353,-0.1405288671542736,1.1502541836282034,0.15025418362820342,0.08830560972218415,-1.0,-1.0,1.0,1.0,0.7258899777246527
610,R79,ES23,La_Rioja,2002,ES,ES2,2379.01559746,1.8554944051984172,1.6814415879492826,2.2133798266651894,4.336609377007702,5.323007662381547,1.1361988268225967,0.059407919425267686,0.6171820002214705,-0.3551217152651097,0.9307058944230991,-0.06329434571444237,0.9913134846390911,-0.003256897545999893,0.8582803952809045,-0.11353469397730354,0.8139614694970503,-0.1384040908941988,1.1361988268225967,0.13619882682259665,0.059407919425267686,-1.0,-1.0,1.0,1.0,0.5644435616690044
611,R80,ES24,Aragon,2002,ES,ES2,9317.43502321,1.7769847902611762,1.3516912769266198,2.539344150871379,4.4250640782892345,5.188709875246378,1.199625760860897,0.10128394007303099,0.6796065036808313,-0.2824126978201835,0.9108670804950096,-0.07619717744029297,0.9589236598085124,-0.036552131824107104,0.8797423098479483,-0.10390071581129368,0.8681340638827277,-0.133360452256726,1.199625760860897,0.1996257608608969,0.10128394007303099,1.0,1.0,1.0,1.0,1.2929950544206337
612,R81,ES30,Comunidad_de_Madrid,2002,ES,ES3,49845.573805500004,1.8555644899220392,1.9054223376973771,2.5256644423251022,4.124856506118577,5.004099968221491,1.2099507998498478,0.1044499469687139,0.9535360365222049,-0.05001315632917025,0.9247003999287642,-0.06178433368314229,0.9485467650153614,-0.04507382246253988,0.9363327906265416,-0.0517399635740059,0.92504859619508,-0.09974107337493432,1.2099507998498478,0.20995079984984777,0.1044499469687139,1.0,1.0,1.0,1.0,1.4115932916234062
613,R82,ES41,Castilla_y_Leon,2002,ES,ES4,17694.79597721,1.6154622264792204,1.1686936706447135,2.233294956152181,4.382585746467661,5.222661904754153,1.1430290395347813,0.07479290038128017,0.6236489656051913,-0.3419904730211528,0.8774880690672925,-0.10100861054037924,0.929168506126152,-0.06224508354567093,0.8396816433553809,-0.14279344067870114,0.846577399321877,-0.15988790876298253,1.1430290395347813,0.1430290395347813,0.07479290038128017,-1.0,-1.0,1.0,1.0,0.6428985862216405
614,R83,ES42,Castillala_Mancha,2002,ES,ES4,10700.4613347,1.714044555841901,1.3510437832199866,2.3302805365792905,4.340928819657878,5.055234118834601,1.1528119198252933,0.07020329853241858,0.6461924405718598,-0.31357553697044804,0.8926877616892206,-0.08850928260913571,0.9203364068236475,-0.06821966359995213,0.8524925508929666,-0.1254213607789849,0.847840707764745,-0.14737297001358296,1.1528119198252933,0.1528119198252933,0.07020329853241858,-1.0,-1.0,1.0,1.0,0.7552693345027917
