DATAFLOW,LAST UPDATE,freq,wstatus,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2003,514.9,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2004,511.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2005,558.5,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2006,559.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2007,534.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2008,545.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2009,551.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK1,2010,554.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2000,2284.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2001,2360.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2002,2376.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2003,2456.1,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2004,2468.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2005,2526.0,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2006,2568.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2007,2585.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2008,2585.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2009,2568.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRK2,2010,2630.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2000,1517.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2001,1545.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2002,1589.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2003,1775.1,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2004,1801.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2005,1788.9,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2006,1778.7,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2007,1868.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2008,1908.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2009,1905.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRL0,2010,1903.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2000,53.9,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2001,43.5,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2002,42.5,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2003,63.5,bu
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2004,66.9,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2005,75.0,bu
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2006,85.1,bu
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2007,77.5,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2008,90.2,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2009,90.2,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRM0,2010,105.6,u
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2001,123.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2002,129.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2003,115.2,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2004,117.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2005,116.7,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2006,119.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2007,130.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2008,131.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2009,124.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY1,2010,126.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2001,119.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2002,120.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2003,122.8,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2004,122.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2005,123.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2006,121.6,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2007,128.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2008,127.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2009,129.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY2,2010,130.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2001,42.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2002,45.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2003,41.2,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2004,41.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2005,42.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2006,43.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2007,50.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2008,51.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2009,57.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY3,2010,59.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2001,187.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2002,201.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2003,198.7,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2004,199.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2005,211.1,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2006,223.6,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2007,238.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2008,241.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2009,236.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,FRY4,2010,242.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR03,2007,547.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR03,2008,554.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR03,2009,552.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR03,2010,540.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR04,2007,1186.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR04,2008,1216.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR04,2009,1204.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HR04,2010,1150.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2000,1180.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2001,1173.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2002,1188.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2003,1201.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2004,1220.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2005,1238.9,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2006,1240.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2007,1242.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2008,1238.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2009,1213.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU10,2010,1190.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2000,448.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2001,452.2,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2002,455.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2003,478.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2004,454.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2005,459.5,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2006,465.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2007,464.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2008,452.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2009,430.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU21,2010,428.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2000,423.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2001,427.5,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2002,437.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2003,424.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2004,426.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2005,425.5,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2006,428.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2007,430.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2008,421.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2009,405.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU22,2010,399.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2000,349.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2001,354.8,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2002,347.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2003,359.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2004,353.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2005,353.6,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2006,350.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2007,333.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2008,330.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2009,334.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU23,2010,336.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2000,416.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2001,429.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2002,433.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2003,436.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2004,428.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2005,418.7,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2006,425.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2007,419.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2008,410.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2009,397.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU31,2010,394.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2000,491.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2001,512.8,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2002,509.7,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2003,538.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2004,523.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2005,517.4,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2006,528.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2007,521.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2008,510.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2009,494.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU32,2010,502.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2000,497.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2001,508.9,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2002,496.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2003,485.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2004,487.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2005,487.8,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2006,489.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2007,490.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2008,484.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2009,472.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,HU33,2010,479.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2000,407.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2001,423.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2002,437.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2003,448.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2004,468.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2005,501.2,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2006,522.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2007,570.6,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2008,561.5,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2009,512.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE01,2010,489.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2000,1263.8,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2001,1297.9,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2002,1326.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2003,1344.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2004,1367.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2005,1450.8,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2006,1521.0,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2007,1650.7,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2008,1637.3,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2009,1502.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IE02,2010,1436.2,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IS00,2000,156.6,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IS00,2001,158.1,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IS00,2002,156.4,
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IS00,2003,157.5,b
ESTAT:LFST_R_LFE2ESTAT(1.0),27/04/23 11:00:00,A,EMP,T,Y_GE15,THS_PER,IS00,2004,156.4,
