,index,Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61,Nuts0,Nuts1,trophic_depth_2000,trophic_depth_2001,trophic_depth_2002,trophic_depth_2003,trophic_depth_2004,trophic_depth_2005,trophic_depth_2006,trophic_depth_2007,trophic_depth_2008,trophic_depth_2009,trophic_depth_2010
FR62_ss15,1581,R113,FR62,MidiPyrenees,ss15,Non-Market_Service,10977.28384,2729.021734,FR,FR6,2.9341298230509674,2.9078484989282884,2.4611562755613345,2.887957464400549,2.8535881058704144,2.9253231305484886,2.9442276851296305,2.9358744914005257,2.9403630633597264,2.676269900513526,2.755719827655777
FR63_ss1,1582,R114,FR63,Limousin,ss1,Agriculture,101.3287187,455.2380141,FR,FR6,4.71271797750908,4.715411293569128,4.589814949446792,4.613101450375778,4.602631824084443,4.66216924405269,4.724939132212308,4.7780193237976185,4.812801319545695,5.144490241584927,5.008397135609046
FR63_ss2,1583,R114,FR63,Limousin,ss2,Mining_quarrying_and_energy_supply,126.5504809,117.3820989,FR,FR6,4.059388286591729,4.190749965504576,4.237013313723206,4.212669053516243,4.1541423852870025,4.436189096258179,4.5087807175908345,4.553470303897663,4.694335994287759,4.5366464272843805,4.575353913101261
FR63_ss3,1584,R114,FR63,Limousin,ss3,Food_beverages_and_tobacco,185.2092727,133.2279051,FR,FR6,4.7087721786667585,4.748013544633142,3.928647493937205,4.6064219264435105,4.586799387864884,4.637623932934666,4.632065800001435,4.690320594751223,4.732328359573568,4.86740245753229,4.9070750053635015
FR63_ss4,1585,R114,FR63,Limousin,ss4,Textiles_and_leather_etc,51.87724704,18.20046697,FR,FR6,4.13998316010644,4.156558270991465,3.6560393324795313,3.9335160352646126,3.866326515328141,3.856407983175801,3.8773286424334703,3.9323302162515645,3.9049735250791056,3.8697031616716964,4.0237158862866504
FR63_ss5,1586,R114,FR63,Limousin,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,74.72978503,45.65966246,FR,FR6,4.626639029920028,4.641652000785481,4.642328297394676,4.573553290144814,4.477634708584268,4.462788099862159,4.2815914198448075,4.363852686625077,4.599902109085153,4.5268459387387034,4.59126925994085
FR63_ss6,1587,R114,FR63,Limousin,ss6,Electrical_and_optical_equipment_and_Transport_equipment,384.3005013,190.7304833,FR,FR6,4.523945377348823,4.559391446728202,4.401571979498418,4.4050100612088805,4.398277771183017,4.500628259837733,4.5276350747932685,4.5904559252181265,4.5506546363830465,4.534380791343395,4.641899171809335
FR63_ss8,1588,R114,FR63,Limousin,ss8,Other_manufacturing,648.0754888,249.9213852,FR,FR6,4.141615898253669,4.1672554411581,4.323658714568047,4.082812069092011,4.127773047978738,4.243801227020747,4.380741925007447,4.432863941070358,4.436818412259923,4.394487292375776,4.5067569644492265
FR63_ss9,1589,R114,FR63,Limousin,ss9,Construction,372.8927171,348.6359595,FR,FR6,4.04474806866008,4.074379535763475,2.9575655279738373,4.002426634716731,4.0439425736305274,4.104761022229116,4.170080446969028,4.233066057141205,4.215774613983534,4.071548412124675,4.068228870577837
FR63_ss10,1590,R114,FR63,Limousin,ss10,Distribution,931.0676284,494.6412451,FR,FR6,3.447666795542541,3.4558444650202866,3.8444178110607177,3.3975382217179204,3.450087502268094,3.506805806170865,3.538443642117768,3.567077319747722,3.5785058704264694,3.48730525363737,3.5034679808874545
FR63_ss11,1591,R114,FR63,Limousin,ss11,Hotels_and_restaurant,164.6585818,90.92632113,FR,FR6,3.7348536495394433,3.7382538250906645,3.017267026364869,3.648725931042084,3.667122262915643,3.685470278568653,3.7065195463146576,3.7261242138052104,3.733897372443389,3.6199155346532725,3.590069237715113
FR63_ss12,1592,R114,FR63,Limousin,ss12,Transport_storage_and_communication,507.1668228,228.428518,FR,FR6,3.6107889972635623,3.6334732836011963,3.971977316002551,3.527738158514332,3.55104071531526,3.652254061337606,3.6978538379947627,3.7361025888501174,3.7519082756806976,3.5918337680828643,3.563831652329295
FR63_ss13,1593,R114,FR63,Limousin,ss13,Financial_intermediation,295.0265785,321.9381769,FR,FR6,3.6972945054119633,3.6963828704069193,4.2664644349542,3.6934134585535663,3.730567417040227,3.790549308583778,3.854480825067625,3.8923465974116,3.9447876648569666,3.652356150952592,3.5388942261727365
FR63_ss14,1594,R114,FR63,Limousin,ss14,Real_estate_renting_and_busine_activitie,675.0979472,1797.087986,FR,FR6,3.7393549637915573,3.7464328764154873,4.217499728524,3.701598200375466,3.7577589770909587,3.8518897038490385,3.834617876615509,3.8128194229939183,3.825574856803126,3.6929851736345385,3.684577027453319
FR63_ss15,1595,R114,FR63,Limousin,ss15,Non-Market_Service,2784.109035,803.8541665,FR,FR6,2.8828185538380957,2.8682287406610563,2.3877830806137332,2.8608591040114697,2.8758557724423786,2.9066990315324137,2.9266519208274353,2.9250890182289506,2.940259439165242,2.707908720391336,2.7700150235098633
FR71_ss1,1596,R115,FR71,RhoneAlpes,ss1,Agriculture,496.4913458,2235.539277,FR,FR7,4.8757850186584335,4.863767126415416,4.526256801792826,4.746351063775785,4.745896785883519,4.811278805277843,4.887651661643848,4.9376965240171895,5.03364805517919,5.123789333289245,5.0195116029212645
FR71_ss2,1597,R115,FR71,RhoneAlpes,ss2,Mining_quarrying_and_energy_supply,1309.471781,1290.908632,FR,FR7,4.253848866511973,4.315729560679717,4.18659359554252,4.327688806045453,4.3066921201764305,4.5551778214052785,4.665961889307158,4.6948573820920725,4.8364861960839285,4.73227842458328,4.838079341552708
FR71_ss3,1598,R115,FR71,RhoneAlpes,ss3,Food_beverages_and_tobacco,1351.500345,1033.086039,FR,FR7,4.818337393351547,4.834606638947619,3.7502643204887196,4.692492829500755,4.701873471443837,4.740562735026371,4.767885938251984,4.815466989016843,4.869055791277127,4.959639285202786,5.033127077417962
FR71_ss4,1599,R115,FR71,RhoneAlpes,ss4,Textiles_and_leather_etc,1071.553144,399.6589761,FR,FR7,4.342842565557568,4.318519598139099,3.7383061652880376,4.194267591942143,4.196461987335976,4.213074369980394,4.242146031826348,4.237218438197167,4.214949354941407,4.193033724838128,4.34170670270799
FR71_ss5,1600,R115,FR71,RhoneAlpes,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,1874.696711,1211.848522,FR,FR7,4.928910674645563,4.924667111428138,4.821688608303287,4.8619711003936885,4.88877164705628,5.012600390895081,5.011740159802894,5.068248124213351,5.203672743221392,5.154223884118395,5.236439041186863
FR71_ss6,1601,R115,FR71,RhoneAlpes,ss6,Electrical_and_optical_equipment_and_Transport_equipment,4438.491521,2351.937159,FR,FR7,4.5870036183974925,4.616796093838934,4.361935543548627,4.493419197767242,4.480196849193388,4.552588571086366,4.5802080028402585,4.658275928611713,4.620728589461044,4.620114795496345,4.722927945811633
FR71_ss8,1602,R115,FR71,RhoneAlpes,ss8,Other_manufacturing,7203.253376,2969.21906,FR,FR7,4.199596994771654,4.192737058724812,4.24339059341788,4.127395743541188,4.176912634852231,4.259448279654755,4.360432959600949,4.4169368458056075,4.424616672901844,4.413025714545923,4.546094908205781
FR71_ss9,1603,R115,FR71,RhoneAlpes,ss9,Construction,3934.592481,3107.382579,FR,FR7,4.082540439301758,4.0731246858256505,3.1560260190629874,3.99036469695518,4.028051207081191,4.099078120463507,4.171269042183604,4.2214072768228945,4.211787381366878,4.14360062251817,4.174863180890215
FR71_ss10,1604,R115,FR71,RhoneAlpes,ss10,Distribution,8113.974856,5052.587469,FR,FR7,3.512021001524411,3.5391312593113997,3.900671567057972,3.4907631989197587,3.521104757658785,3.573181783047209,3.6054850113424948,3.6391436523797447,3.6530028851912713,3.571598673311097,3.609824499742155
FR71_ss11,1605,R115,FR71,RhoneAlpes,ss11,Hotels_and_restaurant,1899.682909,1218.348912,FR,FR7,3.907003486177117,3.9327002977762966,3.1562540473350844,3.837280303232008,3.8570387401548403,3.858905499101753,3.8970655291189775,3.911100663464449,3.940533685573607,3.817927922752636,3.8531557864677892
FR71_ss12,1606,R115,FR71,RhoneAlpes,ss12,Transport_storage_and_communication,4394.509751,2310.271205,FR,FR7,3.7166143427033265,3.746233118783222,4.042773339729194,3.68846889394665,3.698426009962511,3.7891221644752777,3.838893648675091,3.8849532469070227,3.9220259526564036,3.7662676304025404,3.771192938006183
FR71_ss13,1607,R115,FR71,RhoneAlpes,ss13,Financial_intermediation,2833.375741,1967.4628,FR,FR7,3.5169994728149714,3.519388612779114,4.044778260391405,3.5043184109312318,3.5280383157675805,3.5835334205844536,3.6528424442421956,3.6967254590250715,3.714242580985385,3.474678027148374,3.397097427450087
FR71_ss14,1608,R115,FR71,RhoneAlpes,ss14,Real_estate_renting_and_busine_activitie,11598.82864,19382.49451,FR,FR7,3.5538890016606577,3.550936733167173,4.041484626657319,3.5040024425173595,3.5196196639285917,3.5921269652801175,3.612995328881649,3.573972284202534,3.5648930072162375,3.4729299371169478,3.500748188883932
FR71_ss15,1609,R115,FR71,RhoneAlpes,ss15,Non-Market_Service,23440.09857,6753.795834,FR,FR7,2.9227851476677564,2.9118218449608912,2.418419761725451,2.905502788727545,2.897255153606941,2.946429566562238,2.961784712661705,2.958809907608095,2.968020604863949,2.7034085294093617,2.7756964038762675
FR72_ss1,1610,R116,FR72,Auvergne,ss1,Agriculture,162.8821665,728.3148763,FR,FR7,4.823888412971938,4.79538145813951,4.533301344522494,4.6826569730572825,4.682449457838444,4.7508920068044365,4.803719575109062,4.859259983756777,4.881275879534037,5.136514305344221,5.133359865622452
FR72_ss2,1611,R116,FR72,Auvergne,ss2,Mining_quarrying_and_energy_supply,111.8063895,115.9673979,FR,FR7,4.133922649339047,4.1550193726655005,4.0591379564997965,4.199274421991154,4.161211098059024,4.414577364271636,4.457537799728308,4.577816503497728,4.725480693399702,4.61210835053399,4.615030664913486
FR72_ss3,1612,R116,FR72,Auvergne,ss3,Food_beverages_and_tobacco,234.6837396,188.9221075,FR,FR7,4.793604663570722,4.77339769424679,3.7384428850196865,4.633846856583284,4.641856689233609,4.676053972819461,4.673878741401199,4.764439801217056,4.810795511462912,4.937563133837039,4.994719962773488
FR72_ss4,1613,R116,FR72,Auvergne,ss4,Textiles_and_leather_etc,87.72719401,34.4396992,FR,FR7,4.225920736608197,4.216425678788992,3.426522091698784,4.088070214746435,4.0437657624838215,4.044809889689648,4.072310985440513,4.1016720617738835,4.072117243900385,4.065889819041038,4.224088903417114
FR72_ss5,1614,R116,FR72,Auvergne,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,2334.353481,1595.820068,FR,FR7,4.661641418943991,4.600401879294871,4.321001435207658,4.542345588981206,4.5290375779547,4.645963840670636,4.605554213812211,4.735003105842495,4.948652027805054,4.9806486223883315,5.024245308760476
FR72_ss6,1615,R116,FR72,Auvergne,ss6,Electrical_and_optical_equipment_and_Transport_equipment,322.7818904,179.6026751,FR,FR7,4.718621640689732,4.713609128774738,4.637032280521191,4.604449189556766,4.6357823144104815,4.688720765119743,4.737559255428462,4.813393958403828,4.804061849093959,4.763029298041293,4.852745310389686
FR72_ss8,1616,R116,FR72,Auvergne,ss8,Other_manufacturing,1022.281388,444.2859378,FR,FR7,4.2865918967587655,4.2527869434969885,4.311405101336042,4.182418502085001,4.250163150929681,4.320955941648472,4.422042651424761,4.504645639100301,4.518585951909827,4.484852711953769,4.578722728454861
FR72_ss9,1617,R116,FR72,Auvergne,ss9,Construction,589.0794142,556.4840411,FR,FR7,4.134489152293863,4.1204782815628,2.909459734582585,4.045266358029656,4.085361611395963,4.147434695237684,4.226117670372395,4.288672927351488,4.279401901120099,4.181229019592766,4.164820016846946
FR72_ss10,1618,R116,FR72,Auvergne,ss10,Distribution,1329.695992,847.0647012,FR,FR7,3.53893565245934,3.5517958561369287,3.972566653579684,3.5017506482158316,3.542784408348548,3.587158166173654,3.6262480010754574,3.6359935875605682,3.6492318158345713,3.5676168380750966,3.5764697976447217
FR72_ss11,1619,R116,FR72,Auvergne,ss11,Hotels_and_restaurant,270.3721817,177.9013411,FR,FR7,3.822804795289186,3.828275010284505,2.939047346874937,3.760776605083289,3.792914735387886,3.786211893930901,3.8112072652902853,3.8101127925073,3.8241669618890253,3.7143236222285325,3.707443059583838
FR72_ss12,1620,R116,FR72,Auvergne,ss12,Transport_storage_and_communication,637.0709012,343.0119677,FR,FR7,3.7269949106351543,3.7308854356493657,4.04457615261872,3.648718952894879,3.6712745261115622,3.760808700839286,3.825361471088559,3.8472589845046827,3.8701263559424186,3.6976294671368306,3.6687713406825937
FR72_ss13,1621,R116,FR72,Auvergne,ss13,Financial_intermediation,460.3050743,475.1153813,FR,FR7,3.6793649915005755,3.6885685262698074,4.240019239821688,3.6787851268299367,3.716450996441292,3.77155024849863,3.8502833839935815,3.8673462328050685,3.886881254852855,3.6311816414574185,3.5463694921840108
FR72_ss14,1622,R116,FR72,Auvergne,ss14,Real_estate_renting_and_busine_activitie,1303.667096,3202.621084,FR,FR7,3.751775790310763,3.7911273785516753,4.2831505557869525,3.7459924382017284,3.7851014742119498,3.842833012603213,3.87301320606861,3.8192423268879043,3.8025490810974527,3.70620458955465,3.736161507290257
FR72_ss15,1623,R116,FR72,Auvergne,ss15,Non-Market_Service,4825.367035,1208.046575,FR,FR7,2.9308380093694453,2.9097520217649206,2.3682488947984934,2.8953274242760747,2.910661755799831,2.9386001307129455,2.9578527453645878,2.953816867137225,2.9675780619921897,2.7448441023153998,2.8015470616769305
FR81_ss1,1624,R117,FR81,LanguedocRoussillon,ss1,Agriculture,335.9726116,1451.200072,FR,FR8,4.891164412932081,4.891200306515113,4.612729924589822,4.743454786130459,4.738939797325874,4.806767608357322,4.874531871179637,4.908555346474454,4.999178165610447,5.053215951612299,5.039290881259923
FR81_ss2,1625,R117,FR81,LanguedocRoussillon,ss2,Mining_quarrying_and_energy_supply,296.9269591,408.0561879,FR,FR8,4.409237064163204,4.556924731529127,4.27859787955264,4.45325099543083,4.441145034509759,4.7137120740011875,4.822229794481783,4.801059836732502,4.9308563118992454,4.815964911123368,4.811093918815847
FR81_ss3,1626,R117,FR81,LanguedocRoussillon,ss3,Food_beverages_and_tobacco,344.9329894,368.0646173,FR,FR8,4.939714678639795,4.995145687671824,3.912132569472268,4.766483648345133,4.782585623865041,4.840451872467677,4.8604132798089426,4.875169075234109,4.937728307738881,5.009987496198544,5.040222412036386
FR81_ss4,1627,R117,FR81,LanguedocRoussillon,ss4,Textiles_and_leather_etc,50.59543244,26.33127142,FR,FR8,4.388372200053844,4.467816839691081,3.189726510341288,4.287437890198905,4.262699640518419,4.284342632147979,4.371521062695466,4.386795889369261,4.4064788315530485,4.296828534411755,4.421528806809594
FR81_ss5,1628,R117,FR81,LanguedocRoussillon,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,2367.66152,2142.909175,FR,FR8,4.610916413317392,4.674533796238573,4.339850594171719,4.515196990440723,4.489280678804874,4.6382722535222625,4.625214855712655,4.675678762166886,4.866739853572407,4.964086376614253,4.984315765929238
FR81_ss6,1629,R117,FR81,LanguedocRoussillon,ss6,Electrical_and_optical_equipment_and_Transport_equipment,454.3469814,335.1646932,FR,FR8,4.826191276998794,4.867348031735549,4.730762861251041,4.699320879711378,4.73092614106323,4.800886964197368,4.850144140255433,4.878621103200628,4.87887339125353,4.835306901684286,4.915133183038945
FR81_ss8,1630,R117,FR81,LanguedocRoussillon,ss8,Other_manufacturing,739.0650468,425.0041206,FR,FR8,4.464625221976989,4.49541028440061,4.443764524195471,4.3424130119306605,4.4157748981646225,4.509231949781542,4.610311077904667,4.634259944127307,4.647104790935072,4.605700045671877,4.667453887175734
FR81_ss9,1631,R117,FR81,LanguedocRoussillon,ss9,Construction,1105.518404,1010.628029,FR,FR8,4.211311612179893,4.237476785925517,3.2964136639772668,4.13104960054542,4.14441066810621,4.233282988461738,4.286501448902501,4.3203829896792545,4.319271976036125,4.218257604421413,4.242823331767867
FR81_ss10,1632,R117,FR81,LanguedocRoussillon,ss10,Distribution,2597.534493,1630.063338,FR,FR8,3.6082457498197207,3.6507705313621637,3.8866343667799486,3.5410203035000283,3.585872634834726,3.6449915583361436,3.673113418730536,3.6923330705677118,3.710071713544392,3.633289082973711,3.644953154415791
FR81_ss11,1633,R117,FR81,LanguedocRoussillon,ss11,Hotels_and_restaurant,692.319118,447.0958473,FR,FR8,3.950185296378734,4.0068566513632655,3.2777294209065593,3.8496600389827407,3.890178951756746,3.9005949118710497,3.915462019952376,3.9144637273081333,3.950885960730762,3.8314482966940417,3.8395803528325976
FR81_ss12,1634,R117,FR81,LanguedocRoussillon,ss12,Transport_storage_and_communication,1351.550391,715.6091833,FR,FR8,3.7831623918758526,3.8278178903118922,4.010421002769127,3.711806077178368,3.7406035078714464,3.8453728094859967,3.8935350904394164,3.9225340084226676,3.9640779742418832,3.81637807397476,3.7917094334289203
FR81_ss13,1635,R117,FR81,LanguedocRoussillon,ss13,Financial_intermediation,855.9738983,1006.964858,FR,FR8,3.8149494079169433,3.7954972337525392,4.226001165224478,3.709400602672347,3.664933339583724,3.779533806092952,3.860415155875757,3.898777840001443,3.925448495192258,3.640903644249904,3.511128881994373
FR81_ss14,1636,R117,FR81,LanguedocRoussillon,ss14,Real_estate_renting_and_busine_activitie,2081.217945,5733.56099,FR,FR8,3.9591541460216764,3.96332083999163,4.283515349332907,3.7891996301395032,3.7271490869209916,3.8641646686011364,3.8901516117967816,3.8640040080004834,3.8588832931309596,3.7354749313801796,3.6956353649524054
FR81_ss15,1637,R117,FR81,LanguedocRoussillon,ss15,Non-Market_Service,7623.239281,2382.083502,FR,FR8,2.9699514096000477,2.94498648076449,2.3214347827129753,2.9223189630434505,2.9294250635434285,2.963903245093114,2.9789257343317006,2.9743114662145085,2.9798094276569858,2.713274801237553,2.7778202685707427
FR82_ss1,1638,R118,FR82,ProvenceAlpesCote_d_Azur,ss1,Agriculture,487.9621195,2159.240086,FR,FR8,4.9217602591481615,4.902659336527047,4.529801060832341,4.768122912855309,4.7653869627928165,4.8344216533598665,4.906476107179314,4.958469143674637,5.101861005904234,5.018997580244078,4.8870536642012805
FR82_ss2,1639,R118,FR82,ProvenceAlpesCote_d_Azur,ss2,Mining_quarrying_and_energy_supply,637.2533847,889.0648196,FR,FR8,4.434238977231736,4.492467605268913,4.330052346850584,4.439343966972595,4.459177462296242,4.741307016843202,4.835585335408049,4.870014370327684,5.028912488935553,4.801047379199823,4.902426345598206
FR82_ss3,1640,R118,FR82,ProvenceAlpesCote_d_Azur,ss3,Food_beverages_and_tobacco,634.302804,686.9383163,FR,FR8,4.9518376943159295,4.946954429598756,3.7798441381546324,4.7538426142193435,4.791920174372282,4.851556590406857,4.864666661445599,4.907978266772341,4.988765104334441,4.962904164668506,5.0199257461956766
FR82_ss4,1641,R118,FR82,ProvenceAlpesCote_d_Azur,ss4,Textiles_and_leather_etc,173.3113627,91.51740524,FR,FR8,4.452400420381558,4.449717113117787,3.4282509565395007,4.2906807008844385,4.313613625306417,4.347232985312837,4.390797487207248,4.44015308767634,4.453665634638322,4.323885191115042,4.473891234831336
FR82_ss5,1642,R118,FR82,ProvenceAlpesCote_d_Azur,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,5582.931713,5104.06893,FR,FR8,4.766721550769526,4.742894792276374,4.43327486546855,4.635004050949439,4.658868288438507,4.801785310007507,4.790044087306325,4.873345361879218,5.05275771306134,5.005085632047921,5.083634280050443
FR82_ss6,1643,R118,FR82,ProvenceAlpesCote_d_Azur,ss6,Electrical_and_optical_equipment_and_Transport_equipment,1463.083085,1095.354033,FR,FR8,4.857278391114276,4.871405622934965,4.642977217009268,4.715561105862023,4.759604492809972,4.8475743591901885,4.889093484711106,4.946712554139941,4.942979644721452,4.859893401288469,4.984282838813824
FR82_ss8,1644,R118,FR82,ProvenceAlpesCote_d_Azur,ss8,Other_manufacturing,1821.137766,1061.705419,FR,FR8,4.480917741763007,4.464982503547248,4.495305816823604,4.338381292496214,4.4169639139112515,4.506876003777815,4.608316224175726,4.6612668346779715,4.680238334136799,4.5776142262705,4.698486463814404
FR82_ss9,1645,R118,FR82,ProvenceAlpesCote_d_Azur,ss9,Construction,2644.115976,1886.738573,FR,FR8,4.127796055378733,4.155429589084429,3.3416915036241117,4.0529003435576065,4.070175773238279,4.157303105610529,4.212085238094497,4.272764949396547,4.271971756085045,4.189999523912424,4.2472278039791584
FR82_ss10,1646,R118,FR82,ProvenceAlpesCote_d_Azur,ss10,Distribution,5908.979379,3594.313357,FR,FR8,3.589364156148643,3.617765154260743,3.9639287712158096,3.527154373691878,3.5442302571340334,3.618868341318889,3.6417558818584572,3.6871286598285042,3.7194157299161934,3.6185462156947628,3.661216649557829
FR82_ss11,1647,R118,FR82,ProvenceAlpesCote_d_Azur,ss11,Hotels_and_restaurant,1990.037583,1247.217821,FR,FR8,3.9611289166174535,3.979915551902223,3.335281871999276,3.842082480688917,3.860817214783489,3.8854948934211544,3.9038837397382204,3.9340706138761563,3.9789368293834646,3.814623603635572,3.861489081383612
FR82_ss12,1648,R118,FR82,ProvenceAlpesCote_d_Azur,ss12,Transport_storage_and_communication,3463.166102,1779.065651,FR,FR8,3.770674765847787,3.798919638960301,4.07245802125087,3.7062014270702006,3.705165889535929,3.8180813848228783,3.8526348527920233,3.9206265882717495,3.9728767329639165,3.7996167366680367,3.8190979437688055
FR82_ss13,1649,R118,FR82,ProvenceAlpesCote_d_Azur,ss13,Financial_intermediation,2139.678839,1887.499075,FR,FR8,3.6648088717560308,3.6604312867845166,4.192221735853456,3.6147691479105726,3.5983890695148872,3.689925783491387,3.7555454360661873,3.8014471125510547,3.831108073510915,3.5290516308830178,3.43596039980211
FR82_ss14,1650,R118,FR82,ProvenceAlpesCote_d_Azur,ss14,Real_estate_renting_and_busine_activitie,6534.888421,13700.95141,FR,FR8,3.795061089753585,3.8066565984137597,4.25026598293257,3.6932583942876596,3.647501011830925,3.7687465427618663,3.7730878094122553,3.7399282659427233,3.7500951181175157,3.563150122010886,3.575371661442541
FR82_ss15,1651,R118,FR82,ProvenceAlpesCote_d_Azur,ss15,Non-Market_Service,16320.96092,5661.887078,FR,FR8,2.9302566157412375,2.9068144669922455,2.352554539881636,2.8945182799682247,2.8641470096565147,2.931175430396011,2.9378819161591734,2.942683366108044,2.9585923033737433,2.696548452512764,2.736120511874799
FR83_ss1,1652,R119,FR83,Corse,ss1,Agriculture,26.30792072,110.1305789,FR,FR8,4.603051203512593,4.629255747999089,4.684446512357435,4.5085914998624,4.545750263486515,4.567392716108486,4.654512952304702,4.69055546392904,4.8835687790220215,4.730742539726812,4.3439893833222065
FR83_ss2,1653,R119,FR83,Corse,ss2,Mining_quarrying_and_energy_supply,45.64227373,63.08486175,FR,FR8,4.215665822143372,4.349321470845911,4.561748252002907,4.476428059083879,4.4368111625758955,4.6094513254393075,4.731741466679985,4.771345313276754,5.008058994636969,4.82253494481934,4.819481165537111
FR83_ss3,1654,R119,FR83,Corse,ss3,Food_beverages_and_tobacco,39.11548795,41.90253373,FR,FR8,4.71012695860476,4.775580616676508,4.142871221859989,4.680826331796906,4.688861721699658,4.673466451026275,4.697818569185107,4.761927634658881,4.880938571057243,4.873596807237562,4.806146126546709
FR83_ss4,1655,R119,FR83,Corse,ss4,Textiles_and_leather_etc,0.353417654,0.184571316,FR,FR8,0.9999999999999993,1.000000000000004,1.0,1.0000000000000016,1.0,1.000000000000002,0.9999999999999988,0.9999999999999997,0.9999999999999992,0.9999999999999993,1.0000000000000004
FR83_ss5,1656,R119,FR83,Corse,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,112.2240073,102.0007972,FR,FR8,4.033251068631754,4.092373169153439,4.337295037586943,4.15132769169344,4.217058946005534,4.327098938709157,4.32282914368228,4.389363858527577,4.698930692255594,4.627464309458231,4.719372889822337
FR83_ss6,1657,R119,FR83,Corse,ss6,Electrical_and_optical_equipment_and_Transport_equipment,6.972434767,5.155912132,FR,FR8,4.380291455068534,4.4978121659836825,5.534677658643255,4.388611538520589,4.562130200722429,4.615054640059702,4.682821514448653,4.687377460158114,4.623600710809093,4.584877422268499,4.804935963893695
FR83_ss8,1658,R119,FR83,Corse,ss8,Other_manufacturing,41.35259276,23.77573015,FR,FR8,4.257894783250048,4.39375175917434,4.71816570891205,4.347338252852765,4.383846984965924,4.4291430424039415,4.561467957957741,4.613981965645765,4.653485243105603,4.532358779788918,4.657831352593913
FR83_ss9,1659,R119,FR83,Corse,ss9,Construction,150.7353825,109.2628604,FR,FR8,3.9259159059741116,3.972740757677783,3.3371790735181057,3.9099086670462633,3.9307000941055676,4.00762202372946,4.102382243563387,4.1865839108786345,4.231560302761206,4.139491526498991,4.117700625212606
FR83_ss10,1660,R119,FR83,Corse,ss10,Distribution,366.315339,159.6310907,FR,FR8,3.337344690173562,3.402448392168292,3.8382214459630997,3.3742083151664906,3.3669989178478295,3.417613933749532,3.47129178583869,3.5203345165884152,3.5465761680101897,3.5362386352286284,3.544838902111362
FR83_ss11,1661,R119,FR83,Corse,ss11,Hotels_and_restaurant,142.0390977,64.74648374,FR,FR8,3.680892166662,3.7553087524692943,3.2527764896158193,3.6746138706606373,3.646262520984386,3.6286240972362855,3.683526791916555,3.7157034310089765,3.7617767787671346,3.7364523256358515,3.6950439635254906
FR83_ss12,1662,R119,FR83,Corse,ss12,Transport_storage_and_communication,199.2490503,73.92923722,FR,FR8,3.51266556980997,3.5572193546374598,3.8960019715162506,3.4846166389143374,3.4436922546299975,3.499886373545191,3.5758947776647774,3.6282835556087973,3.6791186887229976,3.6415746148759047,3.622013408524502
FR83_ss13,1663,R119,FR83,Corse,ss13,Financial_intermediation,110.7114779,100.9868229,FR,FR8,3.586922611211731,3.682806388537224,4.395958439935061,3.8094395140371233,3.772650664895898,3.9251005193171453,4.015304132045721,4.0746169541898904,4.219249938600653,3.660676302703035,3.551661370086947
FR83_ss14,1664,R119,FR83,Corse,ss14,Real_estate_renting_and_busine_activitie,277.8262855,628.0543274,FR,FR8,3.64968516997042,3.771790121457332,4.2729756177766856,3.895505452461745,3.8853717394981295,3.9885617486549716,4.031453708851171,4.097613163266862,4.172517207682063,3.7708323696168358,3.771885997825337
FR83_ss15,1665,R119,FR83,Corse,ss15,Non-Market_Service,1016.752888,291.4580012,FR,FR8,3.097711068486892,3.0501779991181284,2.62348268412593,3.0422039537777223,3.1025680357876357,3.0699968172605767,3.1037502269048076,3.0939771621927736,3.0745607730150626,2.8694697853776248,2.902018627725287
GR11_ss1,1666,R120,GR11,Anatoliki_Makedonia_Thraki,ss1,Agriculture,71.47015489,399.9477539,GR,GR1,4.998416146101844,4.791494580550583,3.653135279128688,4.572195059536367,4.510826608631425,5.044058608956155,4.864390805083224,5.026448920574334,5.132851611231011,5.1834583551426325,5.087057383950194
GR11_ss2,1667,R120,GR11,Anatoliki_Makedonia_Thraki,ss2,Mining_quarrying_and_energy_supply,8.773953507,13.66747727,GR,GR1,3.624875365447412,3.6634431940056595,3.6646015390526987,3.82010437094594,3.5791988227766565,4.88735740712898,5.642797743552441,6.365529867260712,6.492683733096097,6.904013209304309,7.710098896432471
GR11_ss3,1668,R120,GR11,Anatoliki_Makedonia_Thraki,ss3,Food_beverages_and_tobacco,80.91190286,66.08539935,GR,GR1,5.237453957191226,5.091774207340658,3.257299762253687,4.960899268233686,4.897362784289006,4.944839768241776,4.779404165279233,4.79744667009995,4.821128292070051,4.780778194234903,4.755003098901635
GR11_ss4,1669,R120,GR11,Anatoliki_Makedonia_Thraki,ss4,Textiles_and_leather_etc,83.81654058,49.535328,GR,GR1,4.58119070037234,4.796058834266504,2.8072098837227326,4.462308722499186,4.2189005216245725,4.313209710996155,4.314824105984348,4.549703221685405,4.551577481859101,4.538112739880573,4.4780317507220495
